OBJECTID,Join_Count,TARGET_FID,YEAR,TRI_FACILI,FRS_ID,FACILITY_N,STREET_ADD,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FA,INDUSTRY_S,INDUSTRY_1,PRIMARY_SI,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NA,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_N,CHEMICAL,CAS___COMP,SRS_ID,CLEAR_AIR_,CLASSIFICA,METAL,METAL_CATE,CARCINOGEN,FORM_TYPE,UNIT_OF_ME,F5_1_FUGITI,F5_2_STACK_,F5_3_WATER,F5_4_UNDERG,F5_4_1_UNDE,F5_4_2_UNDE,F5_5_1_LAND,F5_5_1A_RCR,F5_5_1B_OTH,F5_5_2_LAND,F5_5_3_SURF,F5_5_3A_RCR,F5_5_3B_Oth,F5_5_4_OTHE,ON_SITE_RE,F6_1_POTW_T,F6_1_POTW_1,F6_1_POTW_2,F6_2_M10,F6_2_M41,F6_2_M62,F6_2_M71,F6_2_M81,F6_2_M82,F6_2_M72,F6_2_M63,F6_2_M66,F6_2_M67,F6_2_M64,F6_2_M65,F6_2_M73,F6_2_M79,F6_2_M90,F6_2_M94,F6_2_M99,OFF_SITE_R,F6_2_M20,F6_2_M24,F6_2_M26,F6_2_M28,F6_2_M93,OFF_SITE_1,F6_2_M56,F6_2_M92,OFF_SITE_2,F6_2_M40,F6_2_M50,F6_2_M54,F6_2_M61,F6_2_M69,F6_2_M95,OFF_SITE_T,TOTAL_RELE,F8_1_RELEAS,F8_1A_ON_SI,F8_1B_ON_SI,F8_1C_OFF_S,F8_1D_OFF_S,F8_2_ENERGY,F8_3_ENERGY,F8_4_RECYCL,F8_5_RECYCL,F8_6_TREATM,F8_7_TREATM,PROD__WAST,F8_8_ONE_TI,PROD_RATIO,F8_9_PRODUC,PARENT_COM,PARENT_C_1,Field110,STATEFP00,COUNTYFP00,TRACTCE00,BLKGRPCE00,BKGPIDFP00,NAMELSAD00,MTFCC00,FUNCSTAT00,ALAND00,AWATER00,INTPTLAT00,INTPTLON00,OID_,Field1,GEOID,GEO_label,total_x,under_50,from_50_to,from_75_to,from_100_t,from_125_t,from_150_t,from_175_t,from_185_t,from_200_u,below_200,fraction_b,over_30_un,total_y,not_Hispan,non_HL_whi,non_HL_Bla,non_HL_AIA,non_HL_Asi,non_HL_NHO,non_HL_oth,non_HL_2_p,HL,HL_white,HL_Black,HL_AIAN,HL_Asian,HL_NHOPI,HL_other,HL_2_plus,percent_wh,percent_Bl,percent_HL,percent_AI,percent_As,percent_NH,percent_ot,GEOID2_Tex,STATEFP10,COUNTYFP10,COUSUBFP10,COUSUBNS10,GEOID10,NAME10,NAMELSAD10,LSAD10,CLASSFP10,MTFCC10,CNECTAFP10,NECTAFP10,NCTADVFP10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,GEOID_AFF2,GEOID_AFF1
430,0,430,2016,06478MDRNM11WIL,110016683043.000000000000000,MODERN METAL FINISHING INC,110 WILLENBROCK RD,OXFORD,NEW HAVEN,CT,6478, , ,41.464840000000002,-73.152690000000007,NO,332,Fabricated Metals, , , , , , ,332813,0,0,0,0,0,1316214920770.000000000000000,NITRIC ACID,007697372,152686,NO,TRI,NO,0,NO,R,Pounds,24.000000000000000,24.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,48.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,48.000000000000000,0,0.000000000000000,48.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,23936.000000000000000,0.000000000000000,23984.000000000000000,0.000000000000000,PRODUCTION,1.000000000000000,NA, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,0,431,2016,06457PRTTWAIRCR,110000581683.000000000000000,PRATT & WHITNEY,1 AIRCRAFT RD,MIDDLETOWN,MIDDLESEX,CT,6457, , ,41.536811999999998,-72.561543000000000,NO,336,Transportation Equipment, , , , , , ,336412,0,0,0,0,0,1316215464670.000000000000000,COBALT,007440484,150078,YES,TRI,YES,1,YES,R,Pounds,2.000000000000000,1.000000000000000,5.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,5.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,5.000000000000000,0.000000000000000,15.000000000000000,0.000000000000000,33657.000000000000000,0.000000000000000,0,0.000000000000000,33657.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,23.000000000000000,0,0.000000000000000,8.000000000000000,0.000000000000000,15.000000000000000,0,0.000000000000000,0.000000000000000,33657.000000000000000,0.000000000000000,0.000000000000000,33680.000000000000000,0.000000000000000,PRODUCTION,1.130000000000000,UNITED TECHNOLOGIES CORP,001344142, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,1,432,2016,06705CHMFG235IN,110000581709.000000000000000,ALBEA METAL AMERICAS INC,235 INTERSTATE LN,WATERBURY,NEW HAVEN,CT,6705, , ,41.534289999999999,-72.994560000000007,NO,332,Fabricated Metals, , , , , , ,332813,0,0,0,0,0,1316215538010.000000000000000,NITRATE COMPOUNDS,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0.000000000000000,8560.000000000000000,77040.000000000000000,85600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,8560.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,77040.000000000000000,8560.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,8560.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,77040.000000000000000,85600.000000000000000,0.000000000000000,PRODUCTION,0.500000000000000,NA, , ,09,001,021500,1,090010215001,Block Group 1,G5030,S,187758.000000000000000,0.000000000000000,+41.0539497,-073.5481508,102,103,1500000US090010215001,"Block Group 1, Census Tract 215, Fairfield County, Connecticut",1641,147,20,87,188,71,75,103,42,908,733,0,yes,1641,752,329,417,6,0,0,0,0,889,346,0,0,0,0,461,82,0,0,1,0,0,0,0,090010215001,,,,,,,,,,,,,,,,,,,,
433,0,433,2016,06492BYKCH524SO,110000316630.000000000000000,BYK USA INC,524 S CHERRY ST,WALLINGFORD,NEW HAVEN,CT,6492, , ,41.442500000000003,-72.834770000000006,NO,325,Chemicals, , , , , , ,325510,0,0,0,0,0,1316215649590.000000000000000,XYLENE (MIXED ISOMERS),001330207,84970,YES,TRI,NO,0,NO,R,Pounds,508.000000000000000,644.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,1152.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,113864.000000000000000,0.000000000000000,113864.000000000000000,0,40793.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,40793.000000000000000,1152.000000000000000,0,0.000000000000000,1152.000000000000000,0.000000000000000,0.000000000000000,0,113864.000000000000000,122507.000000000000000,0.000000000000000,0.000000000000000,40793.000000000000000,278316.000000000000000,0.000000000000000,PRODUCTION,1.400000000000000,NA, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,0,434,2016,06096THDXTTWOEL,110035879608.000000000000000,AHLSTROM-MUNKSJO NONWOVENS LLC,CANAL BANK RD,WINDSOR LOCKS,HARTFORD,CT,6096, , ,41.925260999999999,-72.625905000000003,NO,313,Textiles, , , , , , ,313230,0,0,0,0,0,1316215464050.000000000000000,AMMONIA,007664417,152389,NO,TRI,NO,0,NO,R,Pounds,212.000000000000000,40917.000000000000000,66.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,66.000000000000000,41261.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,99.000000000000000,0,0.000000000000000,99.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,41261.000000000000000,0,0.000000000000000,41261.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,99.000000000000000,0.000000000000000,0.000000000000000,41360.000000000000000,0.000000000000000,PRODUCTION,1.100000000000000,AHLSTROM USA INC,540163599, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,1,435,2016,0610WSTHRT42RUM,110067559109.000000000000000,EAST HARTFORD  GH BERLIN WINDWARD,42 RUMSEY RD,EAST HARTFORD,HARTFORD,CT,6108, , ,41.793210000000002,-72.618840000000006,NO,4247,Petroleum Bulk Terminals, , , , , , ,424710,0,0,0,0,0,1316215216070.000000000000000,ZINC COMPOUNDS,N982,649699,NO,TRI,YES,1,NO,A,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000,BRENNTAG N.A. INC,145865148, ,09,001,021500,1,090010215001,Block Group 1,G5030,S,187758.000000000000000,0.000000000000000,+41.0539497,-073.5481508,102,103,1500000US090010215001,"Block Group 1, Census Tract 215, Fairfield County, Connecticut",1641,147,20,87,188,71,75,103,42,908,733,0,yes,1641,752,329,417,6,0,0,0,0,889,346,0,0,0,0,461,82,0,0,1,0,0,0,0,090010215001,,,,,,,,,,,,,,,,,,,,
436,0,436,2016,06457PRTTWAIRCR,110000581683.000000000000000,PRATT & WHITNEY,1 AIRCRAFT RD,MIDDLETOWN,MIDDLESEX,CT,6457, , ,41.536811999999998,-72.561543000000000,NO,336,Transportation Equipment, , , , , , ,336412,0,0,0,0,0,1316215464710.000000000000000,NICKEL,007440020,149674,YES,TRI,YES,1,YES,R,Pounds,12.000000000000000,3.000000000000000,5.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,20.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,255.000000000000000,5.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,250.000000000000000,0.000000000000000,510.000000000000000,0.000000000000000,159747.000000000000000,0.000000000000000,0,0.000000000000000,159747.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,530.000000000000000,0,0.000000000000000,20.000000000000000,0.000000000000000,510.000000000000000,0,0.000000000000000,0.000000000000000,159747.000000000000000,0.000000000000000,0.000000000000000,160277.000000000000000,0.000000000000000,PRODUCTION,1.130000000000000,UNITED TECHNOLOGIES CORP,001344142, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,0,437,2016,06492MRCNCSOUTH,110050813978.000000000000000,ALLNEX USA INC WALLINGFORD CT SITE,528 SOUTH CHERRY STREET,WALLINGFORD,NEW HAVEN,CT,6492, , ,41.435000000000002,-72.836388999999997,NO,325,Chemicals, , , , , , ,325211,0,0,0,0,0,1316215610270.000000000000000,PHTHALIC ANHYDRIDE,000085449,10355,YES,TRI,NO,0,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,PRODUCTION,0.710000000000000,ALLNEX USA INC,078786182, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,0,438,2016,06457PRTTWAIRCR,110000581683.000000000000000,PRATT & WHITNEY,1 AIRCRAFT RD,MIDDLETOWN,MIDDLESEX,CT,6457, , ,41.536811999999998,-72.561543000000000,NO,336,Transportation Equipment, , , , , , ,336412,0,0,0,0,0,1316215464720.000000000000000,NITRIC ACID,007697372,152686,NO,TRI,NO,0,NO,R,Pounds,5.000000000000000,3.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,43000.000000000000000,0.000000000000000,0,43000.000000000000000,8.000000000000000,0,0.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,220.000000000000000,43000.000000000000000,43228.000000000000000,0.000000000000000,PRODUCTION,1.130000000000000,UNITED TECHNOLOGIES CORP,001344142, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,0,439,2016,06492MRCNCSOUTH,110050813978.000000000000000,ALLNEX USA INC WALLINGFORD CT SITE,528 SOUTH CHERRY STREET,WALLINGFORD,NEW HAVEN,CT,6492, , ,41.435000000000002,-72.836388999999997,NO,325,Chemicals, , , , , , ,325211,0,0,0,0,0,1316215610210.000000000000000,ETHYLENE GLYCOL,000107211,24257,YES,TRI,NO,0,NO,R,Pounds,16.000000000000000,4.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,20.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,20.000000000000000,0,0.000000000000000,20.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,22.000000000000000,0.000000000000000,42.000000000000000,0.000000000000000,PRODUCTION,1.370000000000000,ALLNEX USA INC,078786182, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,0,440,2016,06492MRCNCSOUTH,110050813978.000000000000000,ALLNEX USA INC WALLINGFORD CT SITE,528 SOUTH CHERRY STREET,WALLINGFORD,NEW HAVEN,CT,6492, , ,41.435000000000002,-72.836388999999997,NO,325,Chemicals, , , , , , ,325211,0,0,0,0,0,1316215610320.000000000000000,CRESOL (MIXED ISOMERS),001319773,83550,YES,TRI,NO,0,NO,R,Pounds,17.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,17.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,175.000000000000000,175.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,17.000000000000000,0,0.000000000000000,17.000000000000000,0.000000000000000,0.000000000000000,0,175.000000000000000,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,206.000000000000000,0.000000000000000,PRODUCTION,48.000000000000000,ALLNEX USA INC,078786182, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,1,441,2016,06450SZSPHWESTF,110001730609.000000000000000,SUZIO YORK HILL COS,975 WESTFIELD RD,MERIDEN,NEW HAVEN,CT,6450, , ,41.556120000000000,-72.756219999999999,NO,999,Other, , , , , , ,212311,0,0,0,0,0,1316215403230.000000000000000,"BENZO(G,H,I)PERYLENE",000191242,40576,YES,PBT,NO,0,YES,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,PRODUCTION,0.720000000000000,NA,NA, ,09,001,021500,1,090010215001,Block Group 1,G5030,S,187758.000000000000000,0.000000000000000,+41.0539497,-073.5481508,102,103,1500000US090010215001,"Block Group 1, Census Tract 215, Fairfield County, Connecticut",1641,147,20,87,188,71,75,103,42,908,733,0,yes,1641,752,329,417,6,0,0,0,0,889,346,0,0,0,0,461,82,0,0,1,0,0,0,0,090010215001,,,,,,,,,,,,,,,,,,,,
442,0,442,2016,06492BYKCH524SO,110000316630.000000000000000,BYK USA INC,524 S CHERRY ST,WALLINGFORD,NEW HAVEN,CT,6492, , ,41.442500000000003,-72.834770000000006,NO,325,Chemicals, , , , , , ,325510,0,0,0,0,0,1316215649630.000000000000000,MALEIC ANHYDRIDE,000108316,25015,YES,TRI,NO,0,NO,R,Pounds,64.000000000000000,80.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,144.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,1010.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,1010.000000000000000,144.000000000000000,0,0.000000000000000,144.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1010.000000000000000,1154.000000000000000,0.000000000000000,PRODUCTION,1.200000000000000,NA, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,0,443,2016,06492MRCNCSOUTH,110050813978.000000000000000,ALLNEX USA INC WALLINGFORD CT SITE,528 SOUTH CHERRY STREET,WALLINGFORD,NEW HAVEN,CT,6492, , ,41.435000000000002,-72.836388999999997,NO,325,Chemicals, , , , , , ,325211,0,0,0,0,0,1316215610290.000000000000000,TOLUENE,000108883,25452,YES,TRI,NO,0,NO,R,Pounds,176.000000000000000,24.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,49.000000000000000,0.000000000000000,49.000000000000000,0,50.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,50.000000000000000,200.000000000000000,0,0.000000000000000,200.000000000000000,0.000000000000000,0.000000000000000,0,49.000000000000000,0.000000000000000,0.000000000000000,1737.000000000000000,50.000000000000000,2036.000000000000000,0.000000000000000,PRODUCTION,0.700000000000000,ALLNEX USA INC,078786182, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,0,444,2016,06492MRCNCSOUTH,110050813978.000000000000000,ALLNEX USA INC WALLINGFORD CT SITE,528 SOUTH CHERRY STREET,WALLINGFORD,NEW HAVEN,CT,6492, , ,41.435000000000002,-72.836388999999997,NO,325,Chemicals, , , , , , ,325211,0,0,0,0,0,1316215610310.000000000000000,XYLENE (MIXED ISOMERS),001330207,84970,YES,TRI,NO,0,NO,R,Pounds,383.000000000000000,936.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,1319.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,7172.000000000000000,21795.000000000000000,28967.000000000000000,0,1255.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,1255.000000000000000,1319.000000000000000,0,0.000000000000000,1319.000000000000000,0.000000000000000,0.000000000000000,0,28967.000000000000000,0.000000000000000,0.000000000000000,4055.000000000000000,1255.000000000000000,35596.000000000000000,0.000000000000000,PRODUCTION,0.720000000000000,ALLNEX USA INC,078786182, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,0,445,2016,06492MRCNCSOUTH,110050813978.000000000000000,ALLNEX USA INC WALLINGFORD CT SITE,528 SOUTH CHERRY STREET,WALLINGFORD,NEW HAVEN,CT,6492, , ,41.435000000000002,-72.836388999999997,NO,325,Chemicals, , , , , , ,325211,0,0,0,0,0,1316215610230.000000000000000,FORMIC ACID,000064186,3830,NO,TRI,NO,0,NO,R,Pounds,0.000000000000000,6.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,6.000000000000000,0,0.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,7.000000000000000,0.000000000000000,PRODUCTION,0.920000000000000,ALLNEX USA INC,078786182, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,0,446,2016,06473NTDLM100UN,110009068374.000000000000000,UNITED ALUMINUM CORP,100 UNITED DR,NORTH HAVEN,NEW HAVEN,CT,6473, , ,41.364429999999999,-72.863749999999996,NO,331,Primary Metals, , , , , , ,331315,0,0,0,0,0,1316215175100.000000000000000,MANGANESE,007439965,149625,YES,TRI,YES,1,NO,R,Pounds,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,0,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21961.360000000001000,0.000000000000000,0,0.000000000000000,21961.360000000001000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0.000000000000000,0.000000000000000,21961.360000000001000,0.000000000000000,0.000000000000000,21961.360000000001000,0.000000000000000,PRODUCTION,0.940000000000000,NA, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
