GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17
Id,Id2,Geography,Total:,Not Hispanic or Latino:,Not Hispanic or Latino: - White alone,Not Hispanic or Latino: - Black or African American alone,Not Hispanic or Latino: - American Indian and Alaska Native alone,Not Hispanic or Latino: - Asian alone,Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Not Hispanic or Latino: - Some other race alone,Not Hispanic or Latino: - Two or more races,Hispanic or Latino:,Hispanic or Latino: - White alone,Hispanic or Latino: - Black or African American alone,Hispanic or Latino: - American Indian and Alaska Native alone,Hispanic or Latino: - Asian alone,Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Hispanic or Latino: - Some other race alone,Hispanic or Latino: - Two or more races
1500000US090093518001,090093518001,"Block Group 1, Census Tract 3518, New Haven County, Connecticut",1352,1032,855,119,0,0,0,0,58,320,136,46,0,0,0,131,7
1500000US090093518002,090093518002,"Block Group 2, Census Tract 3518, New Haven County, Connecticut",1329,1251,1158,57,0,14,0,0,22,78,37,0,0,0,0,41,0
1500000US090093518003,090093518003,"Block Group 3, Census Tract 3518, New Haven County, Connecticut",1689,1651,1495,93,0,63,0,0,0,38,9,0,0,0,0,23,6
1500000US090093519001,090093519001,"Block Group 1, Census Tract 3519, New Haven County, Connecticut",917,909,789,70,0,39,0,0,11,8,0,8,0,0,0,0,0
1500000US090093519002,090093519002,"Block Group 2, Census Tract 3519, New Haven County, Connecticut",1179,1122,1010,53,0,25,0,0,34,57,22,0,0,0,0,35,0
1500000US090093520001,090093520001,"Block Group 1, Census Tract 3520, New Haven County, Connecticut",679,618,545,36,4,27,0,0,6,61,53,8,0,0,0,0,0
1500000US090093520002,090093520002,"Block Group 2, Census Tract 3520, New Haven County, Connecticut",1263,1169,1079,61,0,16,0,0,13,94,57,7,0,0,0,27,3
1500000US090093520003,090093520003,"Block Group 3, Census Tract 3520, New Haven County, Connecticut",2747,2665,2562,39,7,0,0,31,26,82,70,0,0,0,0,12,0
1500000US090093521001,090093521001,"Block Group 1, Census Tract 3521, New Haven County, Connecticut",1918,1605,1293,262,0,0,0,8,42,313,100,0,0,0,0,170,43
1500000US090093521002,090093521002,"Block Group 2, Census Tract 3521, New Haven County, Connecticut",916,853,820,8,0,0,0,0,25,63,30,27,0,0,0,6,0
1500000US090093521003,090093521003,"Block Group 3, Census Tract 3521, New Haven County, Connecticut",1303,1124,811,155,10,120,0,7,21,179,115,4,0,0,0,24,36
1500000US090093522001,090093522001,"Block Group 1, Census Tract 3522, New Haven County, Connecticut",2559,1667,788,788,30,0,0,0,61,892,371,91,0,0,0,316,114
1500000US090093523001,090093523001,"Block Group 1, Census Tract 3523, New Haven County, Connecticut",2030,1559,1286,184,7,26,0,0,56,471,147,0,13,0,0,222,89
1500000US090093523002,090093523002,"Block Group 2, Census Tract 3523, New Haven County, Connecticut",745,589,254,335,0,0,0,0,0,156,56,0,0,0,0,100,0
1500000US090093524001,090093524001,"Block Group 1, Census Tract 3524, New Haven County, Connecticut",3426,2680,1863,668,10,70,0,23,46,746,333,35,0,0,0,320,58
1500000US090093525001,090093525001,"Block Group 1, Census Tract 3525, New Haven County, Connecticut",1042,943,824,78,0,41,0,0,0,99,34,0,0,0,0,65,0
1500000US090093525002,090093525002,"Block Group 2, Census Tract 3525, New Haven County, Connecticut",1611,1473,1180,121,0,133,0,0,39,138,71,0,0,0,0,54,13
1500000US090093526001,090093526001,"Block Group 1, Census Tract 3526, New Haven County, Connecticut",906,844,717,19,0,67,0,0,41,62,35,0,0,0,0,14,13
1500000US090093526002,090093526002,"Block Group 2, Census Tract 3526, New Haven County, Connecticut",555,403,324,55,0,0,0,0,24,152,96,0,0,0,0,13,43
1500000US090093526003,090093526003,"Block Group 3, Census Tract 3526, New Haven County, Connecticut",3865,3655,3157,299,20,130,0,0,49,210,84,0,0,0,0,97,29
1500000US090093527011,090093527011,"Block Group 1, Census Tract 3527.01, New Haven County, Connecticut",747,705,654,30,0,17,0,0,4,42,42,0,0,0,0,0,0
1500000US090093527012,090093527012,"Block Group 2, Census Tract 3527.01, New Haven County, Connecticut",2537,2275,1725,308,0,99,0,53,90,262,111,8,0,0,0,143,0
1500000US090093527021,090093527021,"Block Group 1, Census Tract 3527.02, New Haven County, Connecticut",2584,2500,2133,281,0,0,0,8,78,84,76,0,0,0,0,0,8
1500000US090093527022,090093527022,"Block Group 2, Census Tract 3527.02, New Haven County, Connecticut",1892,1700,1477,131,0,86,0,0,6,192,74,22,0,0,0,50,46
1500000US090093527023,090093527023,"Block Group 3, Census Tract 3527.02, New Haven County, Connecticut",1186,986,792,165,5,0,0,15,9,200,91,36,0,0,0,73,0
1500000US090093528001,090093528001,"Block Group 1, Census Tract 3528, New Haven County, Connecticut",3889,2861,2139,582,0,38,0,0,102,1028,462,41,0,0,0,467,58
1500000US090093528002,090093528002,"Block Group 2, Census Tract 3528, New Haven County, Connecticut",1838,1715,1514,66,0,57,0,52,26,123,107,0,0,0,0,16,0
1500000US090093611001,090093611001,"Block Group 1, Census Tract 3611, New Haven County, Connecticut",976,940,932,0,0,8,0,0,0,36,36,0,0,0,0,0,0
1500000US090093611003,090093611003,"Block Group 3, Census Tract 3611, New Haven County, Connecticut",876,876,845,31,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090093611004,090093611004,"Block Group 4, Census Tract 3611, New Haven County, Connecticut",1421,1421,1391,0,0,30,0,0,0,0,0,0,0,0,0,0,0
1500000US090093611009,090093611009,"Block Group 9, Census Tract 3611, New Haven County, Connecticut",2443,2378,2313,5,0,53,0,0,7,65,45,0,0,0,0,0,20
1500000US090093612001,090093612001,"Block Group 1, Census Tract 3612, New Haven County, Connecticut",1359,1359,1334,0,0,25,0,0,0,0,0,0,0,0,0,0,0
1500000US090093612002,090093612002,"Block Group 2, Census Tract 3612, New Haven County, Connecticut",1931,1931,1903,0,0,7,0,0,21,0,0,0,0,0,0,0,0
1500000US090093612003,090093612003,"Block Group 3, Census Tract 3612, New Haven County, Connecticut",1896,1825,1717,0,0,49,0,0,59,71,30,41,0,0,0,0,0
1500000US090093613001,090093613001,"Block Group 1, Census Tract 3613, New Haven County, Connecticut",945,935,935,0,0,0,0,0,0,10,10,0,0,0,0,0,0
1500000US090093613002,090093613002,"Block Group 2, Census Tract 3613, New Haven County, Connecticut",1468,1387,1371,0,0,0,0,8,8,81,7,0,0,0,0,74,0
1500000US090093613003,090093613003,"Block Group 3, Census Tract 3613, New Haven County, Connecticut",1900,1849,1843,0,0,0,0,0,6,51,21,0,0,0,0,23,7
1500000US090110000000,090110000000,"Block Group 0, Census Tract 0, New London County, Connecticut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090116501001,090116501001,"Block Group 1, Census Tract 6501, New London County, Connecticut",762,762,758,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090116501002,090116501002,"Block Group 2, Census Tract 6501, New London County, Connecticut",388,383,383,0,0,0,0,0,0,5,5,0,0,0,0,0,0
1500000US090116501003,090116501003,"Block Group 3, Census Tract 6501, New London County, Connecticut",866,854,850,4,0,0,0,0,0,12,12,0,0,0,0,0,0
1500000US090116601011,090116601011,"Block Group 1, Census Tract 6601.01, New London County, Connecticut",1158,1158,1142,0,16,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090116601012,090116601012,"Block Group 2, Census Tract 6601.01, New London County, Connecticut",1039,1021,996,0,0,8,0,0,17,18,0,0,0,0,0,18,0
1500000US090116601013,090116601013,"Block Group 3, Census Tract 6601.01, New London County, Connecticut",1201,1197,1177,14,0,6,0,0,0,4,4,0,0,0,0,0,0
1500000US090116601021,090116601021,"Block Group 1, Census Tract 6601.02, New London County, Connecticut",881,874,874,0,0,0,0,0,0,7,7,0,0,0,0,0,0
1500000US090116601022,090116601022,"Block Group 2, Census Tract 6601.02, New London County, Connecticut",2080,2037,1978,0,0,28,0,13,18,43,43,0,0,0,0,0,0
1500000US090116601023,090116601023,"Block Group 3, Census Tract 6601.02, New London County, Connecticut",460,460,437,0,0,10,0,0,13,0,0,0,0,0,0,0,0
1500000US090116601024,090116601024,"Block Group 4, Census Tract 6601.02, New London County, Connecticut",587,567,554,0,0,0,0,0,13,20,20,0,0,0,0,0,0
1500000US090116901001,090116901001,"Block Group 1, Census Tract 6901, New London County, Connecticut",689,487,346,66,0,21,0,6,48,202,44,21,0,0,0,116,21
1500000US090116901002,090116901002,"Block Group 2, Census Tract 6901, New London County, Connecticut",1464,450,130,287,0,0,0,0,33,1014,362,118,4,0,19,474,37
1500000US090116901003,090116901003,"Block Group 3, Census Tract 6901, New London County, Connecticut",2198,1935,1523,194,0,154,0,0,64,263,136,0,0,0,0,119,8
1500000US090116902001,090116902001,"Block Group 1, Census Tract 6902, New London County, Connecticut",96,96,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090116902003,090116902003,"Block Group 3, Census Tract 6902, New London County, Connecticut",1064,1029,927,67,0,12,0,0,23,35,20,0,0,0,0,0,15
1500000US090116902004,090116902004,"Block Group 4, Census Tract 6902, New London County, Connecticut",143,121,62,17,6,0,0,9,27,22,22,0,0,0,0,0,0
1500000US090116902009,090116902009,"Block Group 9, Census Tract 6902, New London County, Connecticut",15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090116903001,090116903001,"Block Group 1, Census Tract 6903, New London County, Connecticut",806,691,539,115,24,13,0,0,0,115,33,13,0,0,0,69,0
1500000US090116903002,090116903002,"Block Group 2, Census Tract 6903, New London County, Connecticut",1335,1082,875,81,18,0,0,0,108,253,163,15,0,0,0,75,0
1500000US090116903003,090116903003,"Block Group 3, Census Tract 6903, New London County, Connecticut",2183,1691,941,546,0,27,0,0,177,492,173,77,0,10,0,178,54
1500000US090116903004,090116903004,"Block Group 4, Census Tract 6903, New London County, Connecticut",1968,1167,416,648,0,47,0,8,48,801,303,51,0,0,0,362,85
1500000US090116904001,090116904001,"Block Group 1, Census Tract 6904, New London County, Connecticut",827,585,416,121,7,0,0,7,34,242,71,46,13,0,0,89,23
1500000US090116904002,090116904002,"Block Group 2, Census Tract 6904, New London County, Connecticut",1013,594,182,279,11,33,0,0,89,419,123,28,0,0,0,229,39
1500000US090116905001,090116905001,"Block Group 1, Census Tract 6905, New London County, Connecticut",577,527,373,136,0,0,0,0,18,50,0,0,0,0,0,38,12
1500000US090116905002,090116905002,"Block Group 2, Census Tract 6905, New London County, Connecticut",1373,1114,449,473,0,5,0,31,156,259,122,21,0,0,0,93,23
1500000US090116905003,090116905003,"Block Group 3, Census Tract 6905, New London County, Connecticut",479,428,282,129,0,11,0,0,6,51,14,6,0,0,0,6,25
1500000US090116907001,090116907001,"Block Group 1, Census Tract 6907, New London County, Connecticut",668,607,372,134,13,22,0,14,52,61,50,0,0,0,0,11,0
1500000US090116907002,090116907002,"Block Group 2, Census Tract 6907, New London County, Connecticut",544,420,315,40,0,6,0,38,21,124,100,0,0,0,0,24,0
1500000US090116908001,090116908001,"Block Group 1, Census Tract 6908, New London County, Connecticut",1331,1120,729,310,7,0,0,0,74,211,57,15,0,0,0,25,114
1500000US090116908002,090116908002,"Block Group 2, Census Tract 6908, New London County, Connecticut",850,724,491,171,7,7,0,13,35,126,47,0,0,0,0,34,45
1500000US090116908003,090116908003,"Block Group 3, Census Tract 6908, New London County, Connecticut",1104,1006,724,184,0,29,0,0,69,98,25,19,0,0,0,54,0
1500000US090116909001,090116909001,"Block Group 1, Census Tract 6909, New London County, Connecticut",3186,2995,2466,232,13,152,0,33,99,191,132,41,0,0,0,18,0
1500000US090116909002,090116909002,"Block Group 2, Census Tract 6909, New London County, Connecticut",913,863,808,32,0,0,0,0,23,50,0,0,0,0,0,50,0
1500000US090116909003,090116909003,"Block Group 3, Census Tract 6909, New London County, Connecticut",845,845,825,10,0,0,0,0,10,0,0,0,0,0,0,0,0
1500000US090116933001,090116933001,"Block Group 1, Census Tract 6933, New London County, Connecticut",658,626,585,0,0,41,0,0,0,32,11,9,0,0,0,5,7
1500000US090116933002,090116933002,"Block Group 2, Census Tract 6933, New London County, Connecticut",4406,4292,4122,26,20,52,0,0,72,114,54,0,0,0,0,53,7
1500000US090116933003,090116933003,"Block Group 3, Census Tract 6933, New London County, Connecticut",506,506,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090116934001,090116934001,"Block Group 1, Census Tract 6934, New London County, Connecticut",731,654,581,16,0,29,0,0,28,77,41,7,0,0,0,5,24
1500000US090116934002,090116934002,"Block Group 2, Census Tract 6934, New London County, Connecticut",1948,1885,1735,53,9,41,0,0,47,63,16,0,0,0,0,42,5
1500000US090116934003,090116934003,"Block Group 3, Census Tract 6934, New London County, Connecticut",397,397,393,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1500000US090116934004,090116934004,"Block Group 4, Census Tract 6934, New London County, Connecticut",908,886,832,19,0,13,0,0,22,22,22,0,0,0,0,0,0
1500000US090116935001,090116935001,"Block Group 1, Census Tract 6935, New London County, Connecticut",1535,1535,1463,32,12,0,0,0,28,0,0,0,0,0,0,0,0
1500000US090116935002,090116935002,"Block Group 2, Census Tract 6935, New London County, Connecticut",1891,1891,1772,11,0,73,0,0,35,0,0,0,0,0,0,0,0
1500000US090116936001,090116936001,"Block Group 1, Census Tract 6936, New London County, Connecticut",834,823,823,0,0,0,0,0,0,11,11,0,0,0,0,0,0
1500000US090116936002,090116936002,"Block Group 2, Census Tract 6936, New London County, Connecticut",1477,1442,1311,85,0,33,0,0,13,35,10,11,0,0,0,14,0
1500000US090116936003,090116936003,"Block Group 3, Census Tract 6936, New London County, Connecticut",630,630,581,0,37,0,0,0,12,0,0,0,0,0,0,0,0
1500000US090116937001,090116937001,"Block Group 1, Census Tract 6937, New London County, Connecticut",1625,1573,1407,37,0,88,0,0,41,52,52,0,0,0,0,0,0
1500000US090116937002,090116937002,"Block Group 2, Census Tract 6937, New London County, Connecticut",1606,1514,1411,19,14,58,0,0,12,92,30,5,0,0,0,51,6
1500000US090116951001,090116951001,"Block Group 1, Census Tract 6951, New London County, Connecticut",1450,1450,1311,56,24,0,0,0,59,0,0,0,0,0,0,0,0
1500000US090116951002,090116951002,"Block Group 2, Census Tract 6951, New London County, Connecticut",4130,3614,2731,688,118,0,0,0,77,516,109,44,16,0,0,253,94
1500000US090116951003,090116951003,"Block Group 3, Census Tract 6951, New London County, Connecticut",1322,1254,1091,16,0,72,0,14,61,68,36,9,0,0,0,23,0
1500000US090116951004,090116951004,"Block Group 4, Census Tract 6951, New London County, Connecticut",1220,1143,940,14,0,106,0,25,58,77,47,30,0,0,0,0,0
1500000US090116952011,090116952011,"Block Group 1, Census Tract 6952.01, New London County, Connecticut",1152,1123,962,21,71,49,0,0,20,29,19,0,0,0,0,10,0
1500000US090116952012,090116952012,"Block Group 2, Census Tract 6952.01, New London County, Connecticut",1154,1111,1101,0,0,0,0,0,10,43,19,0,0,0,0,24,0
1500000US090116952013,090116952013,"Block Group 3, Census Tract 6952.01, New London County, Connecticut",994,943,903,23,0,6,0,0,11,51,43,0,0,0,0,0,8
1500000US090116952014,090116952014,"Block Group 4, Census Tract 6952.01, New London County, Connecticut",1674,1615,1531,27,0,14,0,0,43,59,35,0,0,0,0,24,0
1500000US090116952021,090116952021,"Block Group 1, Census Tract 6952.02, New London County, Connecticut",1023,960,884,47,0,29,0,0,0,63,63,0,0,0,0,0,0
1500000US090116952022,090116952022,"Block Group 2, Census Tract 6952.02, New London County, Connecticut",1497,1469,1411,0,0,35,0,0,23,28,8,0,0,0,0,0,20
1500000US090116952023,090116952023,"Block Group 3, Census Tract 6952.02, New London County, Connecticut",1438,1402,1187,115,8,75,0,0,17,36,36,0,0,0,0,0,0
1500000US090116952024,090116952024,"Block Group 4, Census Tract 6952.02, New London County, Connecticut",1492,1492,1453,13,0,19,0,0,7,0,0,0,0,0,0,0,0
1500000US090116961001,090116961001,"Block Group 1, Census Tract 6961, New London County, Connecticut",1326,1271,1229,14,0,0,0,0,28,55,9,0,0,0,0,46,0
1500000US090116961002,090116961002,"Block Group 2, Census Tract 6961, New London County, Connecticut",1085,1021,1007,14,0,0,0,0,0,64,19,0,12,0,0,33,0
1500000US090116961003,090116961003,"Block Group 3, Census Tract 6961, New London County, Connecticut",1333,1245,1109,43,0,7,0,9,77,88,37,0,0,0,0,51,0
1500000US090116961009,090116961009,"Block Group 9, Census Tract 6961, New London County, Connecticut",775,775,671,0,0,104,0,0,0,0,0,0,0,0,0,0,0
1500000US090116962001,090116962001,"Block Group 1, Census Tract 6962, New London County, Connecticut",914,914,805,0,0,72,0,0,37,0,0,0,0,0,0,0,0
1500000US090116962003,090116962003,"Block Group 3, Census Tract 6962, New London County, Connecticut",928,878,791,16,32,0,0,0,39,50,4,0,0,0,0,9,37
1500000US090116962004,090116962004,"Block Group 4, Census Tract 6962, New London County, Connecticut",1092,1084,1059,14,0,11,0,0,0,8,8,0,0,0,0,0,0
1500000US090116962005,090116962005,"Block Group 5, Census Tract 6962, New London County, Connecticut",1039,1028,963,6,0,50,0,0,9,11,0,0,0,0,0,0,11
1500000US090116963001,090116963001,"Block Group 1, Census Tract 6963, New London County, Connecticut",1133,1053,1043,6,0,0,0,0,4,80,9,8,0,0,0,27,36
1500000US090116963002,090116963002,"Block Group 2, Census Tract 6963, New London County, Connecticut",1522,1496,1424,38,0,14,0,0,20,26,0,0,0,0,0,20,6
1500000US090116964001,090116964001,"Block Group 1, Census Tract 6964, New London County, Connecticut",1210,1132,913,145,0,60,0,0,14,78,18,0,0,0,0,39,21
1500000US090116964002,090116964002,"Block Group 2, Census Tract 6964, New London County, Connecticut",721,637,443,18,81,11,0,0,84,84,68,0,0,0,0,0,16
1500000US090116964003,090116964003,"Block Group 3, Census Tract 6964, New London County, Connecticut",963,767,632,42,60,0,0,0,33,196,0,154,0,0,0,42,0
1500000US090116964005,090116964005,"Block Group 5, Census Tract 6964, New London County, Connecticut",1015,977,828,64,0,0,0,76,9,38,38,0,0,0,0,0,0
1500000US090116964006,090116964006,"Block Group 6, Census Tract 6964, New London County, Connecticut",1366,1366,1206,64,0,0,0,27,69,0,0,0,0,0,0,0,0
1500000US090116965001,090116965001,"Block Group 1, Census Tract 6965, New London County, Connecticut",1304,1247,1132,42,10,24,0,0,39,57,13,12,0,0,0,23,9
1500000US090116965002,090116965002,"Block Group 2, Census Tract 6965, New London County, Connecticut",870,835,787,14,6,15,0,0,13,35,24,0,0,7,0,0,4
1500000US090116965003,090116965003,"Block Group 3, Census Tract 6965, New London County, Connecticut",767,725,670,7,0,25,0,0,23,42,0,0,0,0,0,14,28
1500000US090116966001,090116966001,"Block Group 1, Census Tract 6966, New London County, Connecticut",2190,2141,1821,163,0,29,0,7,121,49,26,3,0,0,0,5,15
1500000US090116966002,090116966002,"Block Group 2, Census Tract 6966, New London County, Connecticut",941,879,758,15,0,76,0,0,30,62,4,0,0,0,0,58,0
1500000US090116966009,090116966009,"Block Group 9, Census Tract 6966, New London County, Connecticut",568,548,516,0,0,8,6,0,18,20,20,0,0,0,0,0,0
1500000US090116967001,090116967001,"Block Group 1, Census Tract 6967, New London County, Connecticut",1542,1470,1260,93,40,0,0,0,77,72,11,0,0,0,0,61,0
1500000US090116967002,090116967002,"Block Group 2, Census Tract 6967, New London County, Connecticut",1787,1610,1237,210,89,26,0,0,48,177,71,0,0,0,0,77,29
1500000US090116967004,090116967004,"Block Group 4, Census Tract 6967, New London County, Connecticut",2191,1935,1474,281,5,28,0,49,98,256,137,0,0,0,0,77,42
1500000US090116967009,090116967009,"Block Group 9, Census Tract 6967, New London County, Connecticut",59,48,18,30,0,0,0,0,0,11,5,0,0,0,0,0,6
1500000US090116968001,090116968001,"Block Group 1, Census Tract 6968, New London County, Connecticut",1398,1142,798,169,26,0,0,0,149,256,126,17,0,0,0,84,29
1500000US090116968002,090116968002,"Block Group 2, Census Tract 6968, New London County, Connecticut",1685,1480,1133,175,0,22,0,15,135,205,93,0,0,0,0,73,39
1500000US090116970001,090116970001,"Block Group 1, Census Tract 6970, New London County, Connecticut",2065,1954,1618,155,33,21,0,30,97,111,26,40,0,0,0,28,17
1500000US090116970002,090116970002,"Block Group 2, Census Tract 6970, New London County, Connecticut",2328,2147,1703,233,0,56,0,17,138,181,32,15,0,0,0,114,20
1500000US090117001001,090117001001,"Block Group 1, Census Tract 7001, New London County, Connecticut",1607,1591,1496,0,59,22,0,0,14,16,16,0,0,0,0,0,0
1500000US090117001002,090117001002,"Block Group 2, Census Tract 7001, New London County, Connecticut",1653,1647,1568,9,27,43,0,0,0,6,6,0,0,0,0,0,0
1500000US090117001003,090117001003,"Block Group 3, Census Tract 7001, New London County, Connecticut",1428,1411,1329,7,24,15,0,30,6,17,0,0,0,0,0,5,12
1500000US090117011001,090117011001,"Block Group 1, Census Tract 7011, New London County, Connecticut",2208,2168,1768,67,252,55,0,0,26,40,35,0,0,0,0,5,0
1500000US090117011002,090117011002,"Block Group 2, Census Tract 7011, New London County, Connecticut",1075,1047,976,12,0,0,0,23,36,28,0,0,0,0,0,13,15
1500000US090117011003,090117011003,"Block Group 3, Census Tract 7011, New London County, Connecticut",836,805,694,0,0,76,0,0,35,31,31,0,0,0,0,0,0
1500000US090117011004,090117011004,"Block Group 4, Census Tract 7011, New London County, Connecticut",2178,2093,1710,112,93,87,0,29,62,85,32,0,10,0,0,43,0
1500000US090117011005,090117011005,"Block Group 5, Census Tract 7011, New London County, Connecticut",1117,1117,1055,0,0,26,0,0,36,0,0,0,0,0,0,0,0
1500000US090117012001,090117012001,"Block Group 1, Census Tract 7012, New London County, Connecticut",1138,1099,1013,31,16,8,0,0,31,39,0,0,0,0,0,39,0
1500000US090117012002,090117012002,"Block Group 2, Census Tract 7012, New London County, Connecticut",944,922,870,13,7,17,0,0,15,22,0,0,0,0,0,8,14
1500000US090117012003,090117012003,"Block Group 3, Census Tract 7012, New London County, Connecticut",4047,3972,3693,68,7,92,0,0,112,75,75,0,0,0,0,0,0
1500000US090117012005,090117012005,"Block Group 5, Census Tract 7012, New London County, Connecticut",1093,1041,999,0,0,0,19,6,17,52,52,0,0,0,0,0,0
1500000US090117021001,090117021001,"Block Group 1, Census Tract 7021, New London County, Connecticut",671,609,571,4,29,5,0,0,0,62,17,0,0,0,0,28,17
1500000US090117021009,090117021009,"Block Group 9, Census Tract 7021, New London County, Connecticut",3316,3262,2989,81,40,74,0,0,78,54,5,32,0,7,0,10,0
1500000US090117022011,090117022011,"Block Group 1, Census Tract 7022.01, New London County, Connecticut",992,978,927,17,0,16,0,0,18,14,14,0,0,0,0,0,0
1500000US090117022021,090117022021,"Block Group 1, Census Tract 7022.02, New London County, Connecticut",4784,4618,3822,338,58,124,112,60,104,166,112,0,0,9,0,45,0
1500000US090117022022,090117022022,"Block Group 2, Census Tract 7022.02, New London County, Connecticut",1716,1531,1326,154,0,8,0,8,35,185,76,0,0,0,0,89,20
1500000US090117023001,090117023001,"Block Group 1, Census Tract 7023, New London County, Connecticut",1518,1412,1136,115,0,41,0,4,116,106,50,0,2,0,0,27,27
1500000US090117023002,090117023002,"Block Group 2, Census Tract 7023, New London County, Connecticut",785,730,676,0,0,18,0,0,36,55,10,0,0,0,0,13,32
1500000US090117024001,090117024001,"Block Group 1, Census Tract 7024, New London County, Connecticut",462,462,415,31,0,5,0,0,11,0,0,0,0,0,0,0,0
1500000US090117024002,090117024002,"Block Group 2, Census Tract 7024, New London County, Connecticut",1812,1723,1430,120,40,95,0,7,31,89,49,0,0,0,0,20,20
1500000US090117024003,090117024003,"Block Group 3, Census Tract 7024, New London County, Connecticut",1262,1176,962,58,14,58,0,0,84,86,40,10,0,0,0,14,22
1500000US090117025001,090117025001,"Block Group 1, Census Tract 7025, New London County, Connecticut",2580,2087,1340,428,42,100,0,7,170,493,183,49,5,0,0,164,92
1500000US090117025002,090117025002,"Block Group 2, Census Tract 7025, New London County, Connecticut",581,548,438,51,0,0,8,0,51,33,3,0,0,0,0,14,16
1500000US090117025003,090117025003,"Block Group 3, Census Tract 7025, New London County, Connecticut",1457,1444,1230,174,10,30,0,0,0,13,7,0,0,0,0,6,0
1500000US090117026001,090117026001,"Block Group 1, Census Tract 7026, New London County, Connecticut",1415,1366,1229,70,7,24,0,7,29,49,0,0,12,0,0,37,0
1500000US090117026002,090117026002,"Block Group 2, Census Tract 7026, New London County, Connecticut",498,498,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US090117027001,090117027001,"Block Group 1, Census Tract 7027, New London County, Connecticut",588,588,558,0,0,14,0,0,16,0,0,0,0,0,0,0,0
1500000US090117027009,090117027009,"Block Group 9, Census Tract 7027, New London County, Connecticut",3727,3545,2884,230,19,266,0,0,146,182,48,55,0,0,0,57,22
1500000US090117028001,090117028001,"Block Group 1, Census Tract 7028, New London County, Connecticut",1875,1746,1080,240,73,153,64,6,130,129,85,21,0,0,0,23,0
1500000US090117028009,090117028009,"Block Group 9, Census Tract 7028, New London County, Connecticut",1950,1911,1795,37,15,33,0,0,31,39,30,0,0,0,0,5,4
1500000US090117029001,090117029001,"Block Group 1, Census Tract 7029, New London County, Connecticut",1107,1098,1050,14,0,28,0,0,6,9,9,0,0,0,0,0,0
1500000US090117029002,090117029002,"Block Group 2, Census Tract 7029, New London County, Connecticut",601,570,556,0,0,0,0,0,14,31,31,0,0,0,0,0,0
1500000US090117029003,090117029003,"Block Group 3, Census Tract 7029, New London County, Connecticut",678,647,636,0,2,9,0,0,0,31,31,0,0,0,0,0,0
1500000US090117029004,090117029004,"Block Group 4, Census Tract 7029, New London County, Connecticut",259,250,248,0,0,0,0,0,2,9,9,0,0,0,0,0,0
1500000US090117030001,090117030001,"Block Group 1, Census Tract 7030, New London County, Connecticut",1303,1287,1220,16,7,9,0,0,35,16,16,0,0,0,0,0,0
1500000US090117030002,090117030002,"Block Group 2, Census Tract 7030, New London County, Connecticut",1557,1528,1460,0,0,52,0,0,16,29,29,0,0,0,0,0,0
1500000US090117030003,090117030003,"Block Group 3, Census Tract 7030, New London County, Connecticut",976,928,917,0,0,4,0,0,7,48,41,0,0,0,0,0,7
1500000US090117031009,090117031009,"Block Group 9, Census Tract 7031, New London County, Connecticut",1488,1387,1112,174,41,9,0,0,51,101,25,11,0,0,0,49,16
1500000US090117051001,090117051001,"Block Group 1, Census Tract 7051, New London County, Connecticut",2384,2384,2237,0,49,0,0,0,98,0,0,0,0,0,0,0,0
1500000US090117051002,090117051002,"Block Group 2, Census Tract 7051, New London County, Connecticut",1041,988,946,0,20,22,0,0,0,53,0,0,0,0,0,53,0
1500000US090117051003,090117051003,"Block Group 3, Census Tract 7051, New London County, Connecticut",730,725,725,0,0,0,0,0,0,5,5,0,0,0,0,0,0
1500000US090117051004,090117051004,"Block Group 4, Census Tract 7051, New London County, Connecticut",899,879,868,0,0,11,0,0,0,20,20,0,0,0,0,0,0
1500000US090117051005,090117051005,"Block Group 5, Census Tract 7051, New London County, Connecticut",1309,1239,1178,0,10,19,0,0,32,70,37,0,8,0,0,25,0
1500000US090117051006,090117051006,"Block Group 6, Census Tract 7051, New London County, Connecticut",1863,1863,1792,0,0,61,0,0,10,0,0,0,0,0,0,0,0
1500000US090117052001,090117052001,"Block Group 1, Census Tract 7052, New London County, Connecticut",1381,1357,1336,0,0,21,0,0,0,24,10,0,0,0,0,14,0
1500000US090117052002,090117052002,"Block Group 2, Census Tract 7052, New London County, Connecticut",899,889,860,14,4,0,0,0,11,10,8,0,0,0,0,2,0
1500000US090117052003,090117052003,"Block Group 3, Census Tract 7052, New London County, Connecticut",814,814,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
