GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08
Id,Id2,Geography,Total:,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races
1500000US090091901001,090091901001,"Block Group 1, Census Tract 1901, New Haven County, Connecticut",859,853,0,6,0,0,0,0
1500000US090091901002,090091901002,"Block Group 2, Census Tract 1901, New Haven County, Connecticut",1182,1108,0,0,47,0,21,6
1500000US090091901003,090091901003,"Block Group 3, Census Tract 1901, New Haven County, Connecticut",1256,1197,11,0,11,0,29,8
1500000US090091902001,090091902001,"Block Group 1, Census Tract 1902, New Haven County, Connecticut",817,798,0,0,0,0,0,19
1500000US090091902002,090091902002,"Block Group 2, Census Tract 1902, New Haven County, Connecticut",893,860,0,14,19,0,0,0
1500000US090091902003,090091902003,"Block Group 3, Census Tract 1902, New Haven County, Connecticut",1685,1613,18,0,36,0,0,18
1500000US090091903011,090091903011,"Block Group 1, Census Tract 1903.01, New Haven County, Connecticut",2155,2047,0,0,88,0,20,0
1500000US090091903012,090091903012,"Block Group 2, Census Tract 1903.01, New Haven County, Connecticut",1296,1265,0,0,24,0,0,7
1500000US090091903013,090091903013,"Block Group 3, Census Tract 1903.01, New Haven County, Connecticut",865,843,22,0,0,0,0,0
1500000US090091903014,090091903014,"Block Group 4, Census Tract 1903.01, New Haven County, Connecticut",1861,1790,23,0,39,0,0,9
1500000US090091903021,090091903021,"Block Group 1, Census Tract 1903.02, New Haven County, Connecticut",1626,1510,0,0,35,0,61,20
1500000US090091903022,090091903022,"Block Group 2, Census Tract 1903.02, New Haven County, Connecticut",996,941,0,0,37,0,0,18
1500000US090091903023,090091903023,"Block Group 3, Census Tract 1903.02, New Haven County, Connecticut",1794,1692,31,0,49,0,7,15
1500000US090091903024,090091903024,"Block Group 4, Census Tract 1903.02, New Haven County, Connecticut",917,853,23,0,10,0,0,31
1500000US090091903031,090091903031,"Block Group 1, Census Tract 1903.03, New Haven County, Connecticut",1107,1039,29,0,0,0,0,39
1500000US090091903032,090091903032,"Block Group 2, Census Tract 1903.03, New Haven County, Connecticut",1007,942,0,0,6,0,0,59
1500000US090091903039,090091903039,"Block Group 9, Census Tract 1903.03, New Haven County, Connecticut",1082,1040,21,0,0,0,8,13
1500000US090091941001,090091941001,"Block Group 1, Census Tract 1941, New Haven County, Connecticut",542,525,0,0,0,0,17,0
1500000US090091941002,090091941002,"Block Group 2, Census Tract 1941, New Haven County, Connecticut",994,980,0,0,0,0,0,14
1500000US090091941003,090091941003,"Block Group 3, Census Tract 1941, New Haven County, Connecticut",667,655,0,0,0,0,12,0
1500000US090091941004,090091941004,"Block Group 4, Census Tract 1941, New Haven County, Connecticut",1355,1326,11,10,0,0,0,8
1500000US090091941005,090091941005,"Block Group 5, Census Tract 1941, New Haven County, Connecticut",949,949,0,0,0,0,0,0
1500000US090091941006,090091941006,"Block Group 6, Census Tract 1941, New Haven County, Connecticut",539,508,0,0,0,0,0,31
1500000US090091942011,090091942011,"Block Group 1, Census Tract 1942.01, New Haven County, Connecticut",1936,1858,7,6,34,0,0,31
1500000US090091942012,090091942012,"Block Group 2, Census Tract 1942.01, New Haven County, Connecticut",2213,2057,0,0,74,0,23,59
1500000US090091942013,090091942013,"Block Group 3, Census Tract 1942.01, New Haven County, Connecticut",1646,1635,0,0,0,0,0,11
1500000US090091942014,090091942014,"Block Group 4, Census Tract 1942.01, New Haven County, Connecticut",1843,1779,12,0,24,0,16,12
1500000US090091942021,090091942021,"Block Group 1, Census Tract 1942.02, New Haven County, Connecticut",2124,2038,0,31,10,0,39,6
1500000US090091942022,090091942022,"Block Group 2, Census Tract 1942.02, New Haven County, Connecticut",819,797,0,0,8,0,0,14
1500000US090091942023,090091942023,"Block Group 3, Census Tract 1942.02, New Haven County, Connecticut",1102,1049,0,0,53,0,0,0
1500000US090091942024,090091942024,"Block Group 4, Census Tract 1942.02, New Haven County, Connecticut",1129,1095,16,0,11,0,0,7
1500000US090093411001,090093411001,"Block Group 1, Census Tract 3411, New Haven County, Connecticut",1225,1113,24,0,88,0,0,0
1500000US090093411002,090093411002,"Block Group 2, Census Tract 3411, New Haven County, Connecticut",1821,1781,0,0,0,0,7,33
1500000US090093411003,090093411003,"Block Group 3, Census Tract 3411, New Haven County, Connecticut",1165,1165,0,0,0,0,0,0
1500000US090093411009,090093411009,"Block Group 9, Census Tract 3411, New Haven County, Connecticut",1035,996,24,8,0,0,0,7
1500000US090093431011,090093431011,"Block Group 1, Census Tract 3431.01, New Haven County, Connecticut",1830,1731,6,0,68,0,20,5
1500000US090093431012,090093431012,"Block Group 2, Census Tract 3431.01, New Haven County, Connecticut",3553,1800,1082,20,24,0,470,157
1500000US090093431013,090093431013,"Block Group 3, Census Tract 3431.01, New Haven County, Connecticut",666,616,7,0,43,0,0,0
1500000US090093431021,090093431021,"Block Group 1, Census Tract 3431.02, New Haven County, Connecticut",1400,1307,0,0,49,0,44,0
1500000US090093431022,090093431022,"Block Group 2, Census Tract 3431.02, New Haven County, Connecticut",2439,2368,8,0,63,0,0,0
1500000US090093432001,090093432001,"Block Group 1, Census Tract 3432, New Haven County, Connecticut",1066,1022,0,0,41,0,0,3
1500000US090093432002,090093432002,"Block Group 2, Census Tract 3432, New Haven County, Connecticut",1765,1597,18,0,141,0,0,9
1500000US090093432009,090093432009,"Block Group 9, Census Tract 3432, New Haven County, Connecticut",3090,2971,47,0,41,0,31,0
1500000US090093433001,090093433001,"Block Group 1, Census Tract 3433, New Haven County, Connecticut",1913,1812,10,0,65,0,26,0
1500000US090093433002,090093433002,"Block Group 2, Census Tract 3433, New Haven County, Connecticut",2018,1907,77,0,34,0,0,0
1500000US090093433009,090093433009,"Block Group 9, Census Tract 3433, New Haven County, Connecticut",2296,2153,42,41,60,0,0,0
1500000US090093434001,090093434001,"Block Group 1, Census Tract 3434, New Haven County, Connecticut",1659,1619,0,0,30,0,0,10
1500000US090093434002,090093434002,"Block Group 2, Census Tract 3434, New Haven County, Connecticut",1100,1082,0,0,18,0,0,0
1500000US090093434009,090093434009,"Block Group 9, Census Tract 3434, New Haven County, Connecticut",3668,3437,0,5,180,0,31,15
1500000US090093441001,090093441001,"Block Group 1, Census Tract 3441, New Haven County, Connecticut",1720,1680,19,0,0,9,0,12
1500000US090093441002,090093441002,"Block Group 2, Census Tract 3441, New Haven County, Connecticut",1269,1218,0,0,16,0,29,6
1500000US090093441003,090093441003,"Block Group 3, Census Tract 3441, New Haven County, Connecticut",1508,1446,0,0,52,0,0,10
1500000US090093442001,090093442001,"Block Group 1, Census Tract 3442, New Haven County, Connecticut",2034,1890,6,0,25,0,53,60
1500000US090093451001,090093451001,"Block Group 1, Census Tract 3451, New Haven County, Connecticut",2191,2035,76,0,24,0,31,25
1500000US090093451002,090093451002,"Block Group 2, Census Tract 3451, New Haven County, Connecticut",1761,1420,169,0,64,0,34,74
1500000US090093451003,090093451003,"Block Group 3, Census Tract 3451, New Haven County, Connecticut",802,565,7,0,198,0,11,21
1500000US090093451004,090093451004,"Block Group 4, Census Tract 3451, New Haven County, Connecticut",1883,1839,0,0,7,0,28,9
1500000US090093452011,090093452011,"Block Group 1, Census Tract 3452.01, New Haven County, Connecticut",2940,2812,38,0,15,0,28,47
1500000US090093452012,090093452012,"Block Group 2, Census Tract 3452.01, New Haven County, Connecticut",2966,2796,9,26,0,0,33,102
1500000US090093452013,090093452013,"Block Group 3, Census Tract 3452.01, New Haven County, Connecticut",922,805,6,0,111,0,0,0
1500000US090093452021,090093452021,"Block Group 1, Census Tract 3452.02, New Haven County, Connecticut",3409,3263,61,0,57,0,13,15
1500000US090093452022,090093452022,"Block Group 2, Census Tract 3452.02, New Haven County, Connecticut",903,809,94,0,0,0,0,0
1500000US090093453001,090093453001,"Block Group 1, Census Tract 3453, New Haven County, Connecticut",1233,1212,10,0,0,0,0,11
1500000US090093453002,090093453002,"Block Group 2, Census Tract 3453, New Haven County, Connecticut",1244,1108,47,0,0,0,43,46
1500000US090093453003,090093453003,"Block Group 3, Census Tract 3453, New Haven County, Connecticut",1162,1104,8,0,32,0,0,18
1500000US090093453004,090093453004,"Block Group 4, Census Tract 3453, New Haven County, Connecticut",1815,1495,77,19,78,0,84,62
1500000US090093453005,090093453005,"Block Group 5, Census Tract 3453, New Haven County, Connecticut",686,645,0,0,0,0,41,0
1500000US090093454001,090093454001,"Block Group 1, Census Tract 3454, New Haven County, Connecticut",1957,1732,50,0,157,0,0,18
1500000US090093454002,090093454002,"Block Group 2, Census Tract 3454, New Haven County, Connecticut",598,568,0,0,0,0,0,30
1500000US090093454003,090093454003,"Block Group 3, Census Tract 3454, New Haven County, Connecticut",1281,1273,8,0,0,0,0,0
1500000US090093454004,090093454004,"Block Group 4, Census Tract 3454, New Haven County, Connecticut",843,747,96,0,0,0,0,0
1500000US090093454005,090093454005,"Block Group 5, Census Tract 3454, New Haven County, Connecticut",1669,1475,34,0,33,0,54,73
1500000US090093454006,090093454006,"Block Group 6, Census Tract 3454, New Haven County, Connecticut",724,624,41,0,6,0,44,9
1500000US090093461011,090093461011,"Block Group 1, Census Tract 3461.01, New Haven County, Connecticut",3471,3430,4,10,27,0,0,0
1500000US090093461012,090093461012,"Block Group 2, Census Tract 3461.01, New Haven County, Connecticut",1757,1700,9,48,0,0,0,0
1500000US090093461021,090093461021,"Block Group 1, Census Tract 3461.02, New Haven County, Connecticut",2198,2112,64,0,0,0,0,22
1500000US090093461022,090093461022,"Block Group 2, Census Tract 3461.02, New Haven County, Connecticut",2395,2355,11,17,0,0,0,12
1500000US090093471001,090093471001,"Block Group 1, Census Tract 3471, New Haven County, Connecticut",1728,1698,14,0,0,0,0,16
1500000US090093471002,090093471002,"Block Group 2, Census Tract 3471, New Haven County, Connecticut",2637,2534,36,0,40,0,22,5
1500000US090093471003,090093471003,"Block Group 3, Census Tract 3471, New Haven County, Connecticut",925,907,12,0,6,0,0,0
1500000US090093472001,090093472001,"Block Group 1, Census Tract 3472, New Haven County, Connecticut",1142,1101,10,0,0,0,11,20
1500000US090093472009,090093472009,"Block Group 9, Census Tract 3472, New Haven County, Connecticut",2275,2125,40,0,8,0,10,92
1500000US090093481021,090093481021,"Block Group 1, Census Tract 3481.02, New Haven County, Connecticut",3164,3128,15,0,21,0,0,0
1500000US090093481022,090093481022,"Block Group 2, Census Tract 3481.02, New Haven County, Connecticut",1552,1552,0,0,0,0,0,0
1500000US090093481023,090093481023,"Block Group 3, Census Tract 3481.02, New Haven County, Connecticut",1576,1481,22,0,46,0,0,27
1500000US090093481111,090093481111,"Block Group 1, Census Tract 3481.11, New Haven County, Connecticut",908,897,0,0,0,0,8,3
1500000US090093481112,090093481112,"Block Group 2, Census Tract 3481.11, New Haven County, Connecticut",2077,1955,63,0,0,0,10,49
1500000US090093481211,090093481211,"Block Group 1, Census Tract 3481.21, New Haven County, Connecticut",2706,2608,0,0,41,0,7,50
1500000US090093481212,090093481212,"Block Group 2, Census Tract 3481.21, New Haven County, Connecticut",1462,1439,0,0,23,0,0,0
1500000US090093481213,090093481213,"Block Group 3, Census Tract 3481.21, New Haven County, Connecticut",2192,2119,0,0,56,0,0,17
1500000US090093481214,090093481214,"Block Group 4, Census Tract 3481.21, New Haven County, Connecticut",1476,1458,0,0,18,0,0,0
1500000US090093481215,090093481215,"Block Group 5, Census Tract 3481.21, New Haven County, Connecticut",1454,1418,0,0,0,0,0,36
1500000US090093501001,090093501001,"Block Group 1, Census Tract 3501, New Haven County, Connecticut",1384,796,204,0,0,0,367,17
1500000US090093501002,090093501002,"Block Group 2, Census Tract 3501, New Haven County, Connecticut",1042,553,155,0,12,0,208,114
1500000US090093501003,090093501003,"Block Group 3, Census Tract 3501, New Haven County, Connecticut",1191,676,223,0,0,0,268,24
1500000US090093501004,090093501004,"Block Group 4, Census Tract 3501, New Haven County, Connecticut",1171,381,347,48,56,0,296,43
1500000US090093502001,090093502001,"Block Group 1, Census Tract 3502, New Haven County, Connecticut",963,454,258,0,0,0,162,89
1500000US090093502002,090093502002,"Block Group 2, Census Tract 3502, New Haven County, Connecticut",644,144,262,0,0,0,217,21
1500000US090093502003,090093502003,"Block Group 3, Census Tract 3502, New Haven County, Connecticut",1105,166,677,14,13,0,219,16
1500000US090093502004,090093502004,"Block Group 4, Census Tract 3502, New Haven County, Connecticut",627,276,282,8,10,0,39,12
1500000US090093503001,090093503001,"Block Group 1, Census Tract 3503, New Haven County, Connecticut",771,249,347,0,0,0,121,54
1500000US090093503002,090093503002,"Block Group 2, Census Tract 3503, New Haven County, Connecticut",582,175,242,0,0,0,127,38
1500000US090093503003,090093503003,"Block Group 3, Census Tract 3503, New Haven County, Connecticut",826,99,409,0,0,0,280,38
1500000US090093504001,090093504001,"Block Group 1, Census Tract 3504, New Haven County, Connecticut",795,152,407,0,0,0,173,63
1500000US090093504002,090093504002,"Block Group 2, Census Tract 3504, New Haven County, Connecticut",648,32,257,24,0,0,320,15
1500000US090093504003,090093504003,"Block Group 3, Census Tract 3504, New Haven County, Connecticut",694,210,149,0,0,0,270,65
1500000US090093504004,090093504004,"Block Group 4, Census Tract 3504, New Haven County, Connecticut",768,230,394,4,0,0,117,23
1500000US090093505001,090093505001,"Block Group 1, Census Tract 3505, New Haven County, Connecticut",1489,636,94,63,27,0,568,101
1500000US090093505002,090093505002,"Block Group 2, Census Tract 3505, New Haven County, Connecticut",1073,634,61,0,41,0,325,12
1500000US090093508001,090093508001,"Block Group 1, Census Tract 3508, New Haven County, Connecticut",1242,567,410,20,0,0,197,48
1500000US090093508002,090093508002,"Block Group 2, Census Tract 3508, New Haven County, Connecticut",1204,549,258,0,0,0,287,110
1500000US090093508003,090093508003,"Block Group 3, Census Tract 3508, New Haven County, Connecticut",691,203,330,0,0,0,137,21
1500000US090093508004,090093508004,"Block Group 4, Census Tract 3508, New Haven County, Connecticut",2107,870,543,0,6,0,486,202
1500000US090093508005,090093508005,"Block Group 5, Census Tract 3508, New Haven County, Connecticut",652,419,146,0,0,0,87,0
1500000US090093509001,090093509001,"Block Group 1, Census Tract 3509, New Haven County, Connecticut",1146,926,195,0,0,0,5,20
1500000US090093509002,090093509002,"Block Group 2, Census Tract 3509, New Haven County, Connecticut",790,515,252,0,0,0,23,0
1500000US090093510001,090093510001,"Block Group 1, Census Tract 3510, New Haven County, Connecticut",988,911,25,0,0,0,52,0
1500000US090093510002,090093510002,"Block Group 2, Census Tract 3510, New Haven County, Connecticut",953,481,278,95,0,0,46,53
1500000US090093510003,090093510003,"Block Group 3, Census Tract 3510, New Haven County, Connecticut",1597,917,336,0,22,0,295,27
1500000US090093511001,090093511001,"Block Group 1, Census Tract 3511, New Haven County, Connecticut",2398,1079,856,12,62,0,334,55
1500000US090093511002,090093511002,"Block Group 2, Census Tract 3511, New Haven County, Connecticut",1290,853,368,0,8,0,53,8
1500000US090093512001,090093512001,"Block Group 1, Census Tract 3512, New Haven County, Connecticut",1812,789,676,22,0,0,257,68
1500000US090093512002,090093512002,"Block Group 2, Census Tract 3512, New Haven County, Connecticut",1206,369,385,0,0,0,236,216
1500000US090093512003,090093512003,"Block Group 3, Census Tract 3512, New Haven County, Connecticut",726,439,93,0,0,0,174,20
1500000US090093513001,090093513001,"Block Group 1, Census Tract 3513, New Haven County, Connecticut",640,576,0,0,0,0,0,64
1500000US090093513002,090093513002,"Block Group 2, Census Tract 3513, New Haven County, Connecticut",743,621,66,0,0,0,31,25
1500000US090093513003,090093513003,"Block Group 3, Census Tract 3513, New Haven County, Connecticut",758,508,83,14,20,0,77,56
1500000US090093513004,090093513004,"Block Group 4, Census Tract 3513, New Haven County, Connecticut",567,494,31,0,0,0,42,0
1500000US090093513005,090093513005,"Block Group 5, Census Tract 3513, New Haven County, Connecticut",1225,921,154,0,25,0,67,58
1500000US090093513006,090093513006,"Block Group 6, Census Tract 3513, New Haven County, Connecticut",1144,910,124,0,19,0,56,35
1500000US090093514001,090093514001,"Block Group 1, Census Tract 3514, New Haven County, Connecticut",1540,694,98,0,106,0,550,92
1500000US090093514002,090093514002,"Block Group 2, Census Tract 3514, New Haven County, Connecticut",1021,580,45,21,0,0,329,46
1500000US090093514003,090093514003,"Block Group 3, Census Tract 3514, New Haven County, Connecticut",1322,810,184,0,114,0,124,90
1500000US090093515001,090093515001,"Block Group 1, Census Tract 3515, New Haven County, Connecticut",1051,734,29,0,0,0,204,84
1500000US090093515002,090093515002,"Block Group 2, Census Tract 3515, New Haven County, Connecticut",1359,1152,44,16,0,0,133,14
1500000US090093515003,090093515003,"Block Group 3, Census Tract 3515, New Haven County, Connecticut",790,606,48,0,5,0,99,32
1500000US090093515004,090093515004,"Block Group 4, Census Tract 3515, New Haven County, Connecticut",1621,1257,261,16,0,0,72,15
1500000US090093516011,090093516011,"Block Group 1, Census Tract 3516.01, New Haven County, Connecticut",937,823,93,0,0,0,21,0
1500000US090093516012,090093516012,"Block Group 2, Census Tract 3516.01, New Haven County, Connecticut",723,646,0,0,0,0,69,8
1500000US090093516013,090093516013,"Block Group 3, Census Tract 3516.01, New Haven County, Connecticut",621,621,0,0,0,0,0,0
1500000US090093516014,090093516014,"Block Group 4, Census Tract 3516.01, New Haven County, Connecticut",707,624,23,0,0,0,41,19
1500000US090093516021,090093516021,"Block Group 1, Census Tract 3516.02, New Haven County, Connecticut",1444,1378,17,0,0,0,17,32
1500000US090093516022,090093516022,"Block Group 2, Census Tract 3516.02, New Haven County, Connecticut",1813,1602,120,7,63,0,21,0
1500000US090093516023,090093516023,"Block Group 3, Census Tract 3516.02, New Haven County, Connecticut",672,672,0,0,0,0,0,0
1500000US090093516024,090093516024,"Block Group 4, Census Tract 3516.02, New Haven County, Connecticut",2408,2224,0,0,93,0,44,47
1500000US090093517001,090093517001,"Block Group 1, Census Tract 3517, New Haven County, Connecticut",946,716,126,0,0,0,75,29
1500000US090093517002,090093517002,"Block Group 2, Census Tract 3517, New Haven County, Connecticut",1940,1169,316,0,4,0,358,93
1500000US090093518001,090093518001,"Block Group 1, Census Tract 3518, New Haven County, Connecticut",1352,991,165,0,0,0,131,65
1500000US090093518002,090093518002,"Block Group 2, Census Tract 3518, New Haven County, Connecticut",1329,1195,57,0,14,0,41,22
1500000US090093518003,090093518003,"Block Group 3, Census Tract 3518, New Haven County, Connecticut",1689,1504,93,0,63,0,23,6
1500000US090093519001,090093519001,"Block Group 1, Census Tract 3519, New Haven County, Connecticut",917,789,78,0,39,0,0,11
1500000US090093519002,090093519002,"Block Group 2, Census Tract 3519, New Haven County, Connecticut",1179,1032,53,0,25,0,35,34
1500000US090093520001,090093520001,"Block Group 1, Census Tract 3520, New Haven County, Connecticut",679,598,44,4,27,0,0,6
1500000US090093520002,090093520002,"Block Group 2, Census Tract 3520, New Haven County, Connecticut",1263,1136,68,0,16,0,27,16
1500000US090093520003,090093520003,"Block Group 3, Census Tract 3520, New Haven County, Connecticut",2747,2632,39,7,0,0,43,26
1500000US090093521001,090093521001,"Block Group 1, Census Tract 3521, New Haven County, Connecticut",1918,1393,262,0,0,0,178,85
1500000US090093521002,090093521002,"Block Group 2, Census Tract 3521, New Haven County, Connecticut",916,850,35,0,0,0,6,25
1500000US090093521003,090093521003,"Block Group 3, Census Tract 3521, New Haven County, Connecticut",1303,926,159,10,120,0,31,57
1500000US090093522001,090093522001,"Block Group 1, Census Tract 3522, New Haven County, Connecticut",2559,1159,879,30,0,0,316,175
1500000US090093523001,090093523001,"Block Group 1, Census Tract 3523, New Haven County, Connecticut",2030,1433,184,20,26,0,222,145
1500000US090093523002,090093523002,"Block Group 2, Census Tract 3523, New Haven County, Connecticut",745,310,335,0,0,0,100,0
1500000US090093524001,090093524001,"Block Group 1, Census Tract 3524, New Haven County, Connecticut",3426,2196,703,10,70,0,343,104
1500000US090093525001,090093525001,"Block Group 1, Census Tract 3525, New Haven County, Connecticut",1042,858,78,0,41,0,65,0
1500000US090093525002,090093525002,"Block Group 2, Census Tract 3525, New Haven County, Connecticut",1611,1251,121,0,133,0,54,52
1500000US090093526001,090093526001,"Block Group 1, Census Tract 3526, New Haven County, Connecticut",906,752,19,0,67,0,14,54
1500000US090093526002,090093526002,"Block Group 2, Census Tract 3526, New Haven County, Connecticut",555,420,55,0,0,0,13,67
1500000US090093526003,090093526003,"Block Group 3, Census Tract 3526, New Haven County, Connecticut",3865,3241,299,20,130,0,97,78
1500000US090093527011,090093527011,"Block Group 1, Census Tract 3527.01, New Haven County, Connecticut",747,696,30,0,17,0,0,4
1500000US090093527012,090093527012,"Block Group 2, Census Tract 3527.01, New Haven County, Connecticut",2537,1836,316,0,99,0,196,90
1500000US090093527021,090093527021,"Block Group 1, Census Tract 3527.02, New Haven County, Connecticut",2584,2209,281,0,0,0,8,86
1500000US090093527022,090093527022,"Block Group 2, Census Tract 3527.02, New Haven County, Connecticut",1892,1551,153,0,86,0,50,52
1500000US090093527023,090093527023,"Block Group 3, Census Tract 3527.02, New Haven County, Connecticut",1186,883,201,5,0,0,88,9
1500000US090093528001,090093528001,"Block Group 1, Census Tract 3528, New Haven County, Connecticut",3889,2601,623,0,38,0,467,160
1500000US090093528002,090093528002,"Block Group 2, Census Tract 3528, New Haven County, Connecticut",1838,1621,66,0,57,0,68,26
1500000US090093611001,090093611001,"Block Group 1, Census Tract 3611, New Haven County, Connecticut",976,968,0,0,8,0,0,0
1500000US090093611003,090093611003,"Block Group 3, Census Tract 3611, New Haven County, Connecticut",876,845,31,0,0,0,0,0
1500000US090093611004,090093611004,"Block Group 4, Census Tract 3611, New Haven County, Connecticut",1421,1391,0,0,30,0,0,0
1500000US090093611009,090093611009,"Block Group 9, Census Tract 3611, New Haven County, Connecticut",2443,2358,5,0,53,0,0,27
1500000US090093612001,090093612001,"Block Group 1, Census Tract 3612, New Haven County, Connecticut",1359,1334,0,0,25,0,0,0
1500000US090093612002,090093612002,"Block Group 2, Census Tract 3612, New Haven County, Connecticut",1931,1903,0,0,7,0,0,21
1500000US090093612003,090093612003,"Block Group 3, Census Tract 3612, New Haven County, Connecticut",1896,1747,41,0,49,0,0,59
1500000US090093613001,090093613001,"Block Group 1, Census Tract 3613, New Haven County, Connecticut",945,945,0,0,0,0,0,0
1500000US090093613002,090093613002,"Block Group 2, Census Tract 3613, New Haven County, Connecticut",1468,1378,0,0,0,0,82,8
1500000US090093613003,090093613003,"Block Group 3, Census Tract 3613, New Haven County, Connecticut",1900,1864,0,0,0,0,23,13
1500000US090110000000,090110000000,"Block Group 0, Census Tract 0, New London County, Connecticut",0,0,0,0,0,0,0,0
1500000US090116501001,090116501001,"Block Group 1, Census Tract 6501, New London County, Connecticut",762,758,4,0,0,0,0,0
1500000US090116501002,090116501002,"Block Group 2, Census Tract 6501, New London County, Connecticut",388,388,0,0,0,0,0,0
1500000US090116501003,090116501003,"Block Group 3, Census Tract 6501, New London County, Connecticut",866,862,4,0,0,0,0,0
1500000US090116601011,090116601011,"Block Group 1, Census Tract 6601.01, New London County, Connecticut",1158,1142,0,16,0,0,0,0
1500000US090116601012,090116601012,"Block Group 2, Census Tract 6601.01, New London County, Connecticut",1039,996,0,0,8,0,18,17
1500000US090116601013,090116601013,"Block Group 3, Census Tract 6601.01, New London County, Connecticut",1201,1181,14,0,6,0,0,0
1500000US090116601021,090116601021,"Block Group 1, Census Tract 6601.02, New London County, Connecticut",881,881,0,0,0,0,0,0
1500000US090116601022,090116601022,"Block Group 2, Census Tract 6601.02, New London County, Connecticut",2080,2021,0,0,28,0,13,18
1500000US090116601023,090116601023,"Block Group 3, Census Tract 6601.02, New London County, Connecticut",460,437,0,0,10,0,0,13
1500000US090116601024,090116601024,"Block Group 4, Census Tract 6601.02, New London County, Connecticut",587,574,0,0,0,0,0,13
1500000US090116901001,090116901001,"Block Group 1, Census Tract 6901, New London County, Connecticut",689,390,87,0,21,0,122,69
1500000US090116901002,090116901002,"Block Group 2, Census Tract 6901, New London County, Connecticut",1464,492,405,4,0,19,474,70
1500000US090116901003,090116901003,"Block Group 3, Census Tract 6901, New London County, Connecticut",2198,1659,194,0,154,0,119,72
1500000US090116902001,090116902001,"Block Group 1, Census Tract 6902, New London County, Connecticut",96,94,2,0,0,0,0,0
1500000US090116902003,090116902003,"Block Group 3, Census Tract 6902, New London County, Connecticut",1064,947,67,0,12,0,0,38
1500000US090116902004,090116902004,"Block Group 4, Census Tract 6902, New London County, Connecticut",143,84,17,6,0,0,9,27
1500000US090116902009,090116902009,"Block Group 9, Census Tract 6902, New London County, Connecticut",15,15,0,0,0,0,0,0
1500000US090116903001,090116903001,"Block Group 1, Census Tract 6903, New London County, Connecticut",806,572,128,24,13,0,69,0
1500000US090116903002,090116903002,"Block Group 2, Census Tract 6903, New London County, Connecticut",1335,1038,96,18,0,0,75,108
1500000US090116903003,090116903003,"Block Group 3, Census Tract 6903, New London County, Connecticut",2183,1114,623,0,37,0,178,231
1500000US090116903004,090116903004,"Block Group 4, Census Tract 6903, New London County, Connecticut",1968,719,699,0,47,0,370,133
1500000US090116904001,090116904001,"Block Group 1, Census Tract 6904, New London County, Connecticut",827,487,167,20,0,0,96,57
1500000US090116904002,090116904002,"Block Group 2, Census Tract 6904, New London County, Connecticut",1013,305,307,11,33,0,229,128
1500000US090116905001,090116905001,"Block Group 1, Census Tract 6905, New London County, Connecticut",577,373,136,0,0,0,38,30
1500000US090116905002,090116905002,"Block Group 2, Census Tract 6905, New London County, Connecticut",1373,571,494,0,5,0,124,179
1500000US090116905003,090116905003,"Block Group 3, Census Tract 6905, New London County, Connecticut",479,296,135,0,11,0,6,31
1500000US090116907001,090116907001,"Block Group 1, Census Tract 6907, New London County, Connecticut",668,422,134,13,22,0,25,52
1500000US090116907002,090116907002,"Block Group 2, Census Tract 6907, New London County, Connecticut",544,415,40,0,6,0,62,21
1500000US090116908001,090116908001,"Block Group 1, Census Tract 6908, New London County, Connecticut",1331,786,325,7,0,0,25,188
1500000US090116908002,090116908002,"Block Group 2, Census Tract 6908, New London County, Connecticut",850,538,171,7,7,0,47,80
1500000US090116908003,090116908003,"Block Group 3, Census Tract 6908, New London County, Connecticut",1104,749,203,0,29,0,54,69
1500000US090116909001,090116909001,"Block Group 1, Census Tract 6909, New London County, Connecticut",3186,2598,273,13,152,0,51,99
1500000US090116909002,090116909002,"Block Group 2, Census Tract 6909, New London County, Connecticut",913,808,32,0,0,0,50,23
1500000US090116909003,090116909003,"Block Group 3, Census Tract 6909, New London County, Connecticut",845,825,10,0,0,0,0,10
1500000US090116933001,090116933001,"Block Group 1, Census Tract 6933, New London County, Connecticut",658,596,9,0,41,0,5,7
1500000US090116933002,090116933002,"Block Group 2, Census Tract 6933, New London County, Connecticut",4406,4176,26,20,52,0,53,79
1500000US090116933003,090116933003,"Block Group 3, Census Tract 6933, New London County, Connecticut",506,506,0,0,0,0,0,0
1500000US090116934001,090116934001,"Block Group 1, Census Tract 6934, New London County, Connecticut",731,622,23,0,29,0,5,52
1500000US090116934002,090116934002,"Block Group 2, Census Tract 6934, New London County, Connecticut",1948,1751,53,9,41,0,42,52
1500000US090116934003,090116934003,"Block Group 3, Census Tract 6934, New London County, Connecticut",397,393,0,0,0,0,0,4
1500000US090116934004,090116934004,"Block Group 4, Census Tract 6934, New London County, Connecticut",908,854,19,0,13,0,0,22
1500000US090116935001,090116935001,"Block Group 1, Census Tract 6935, New London County, Connecticut",1535,1463,32,12,0,0,0,28
1500000US090116935002,090116935002,"Block Group 2, Census Tract 6935, New London County, Connecticut",1891,1772,11,0,73,0,0,35
1500000US090116936001,090116936001,"Block Group 1, Census Tract 6936, New London County, Connecticut",834,834,0,0,0,0,0,0
1500000US090116936002,090116936002,"Block Group 2, Census Tract 6936, New London County, Connecticut",1477,1321,96,0,33,0,14,13
