"","lon","lat","state","STATE","COUNTY","TRACT","BLKGRP","population.x","P0050001","P0050002","P0050003","P0050004","P0050005","P0050006","P0050007","P0050008","P0050009","P0050010","P0050011","P0050012","P0050013","P0050014","P0050015","P0050016","P0050017","GEOCOMP","SUMLEV","GEOID","NAME","STUSAB","population.y","C17002_001","C17002_002","C17002_003","C17002_004","C17002_005","C17002_006","C17002_007","C17002_008","pct_hisp","pct_nonwhite","pct_black","pct_pov","pct_200_pov","GEOID_LONG"
"2087",-73.0772266,41.5011011,"CT","09","009","345400","5",1715,1715,1522,1384,82,2,5,0,17,32,193,136,11,2,0,0,35,9,"total","150","090093454005","Block Group 5, Census Tract 3454, New Haven County, Connecticut","CT",1915,1896,103,91,149,73,108,42,1330,0.112536443148688,0.193002915451895,0.0478134110787172,0.102320675105485,0.298523206751055,"15000US090093454005"
"2088",-73.089195,41.5055368,"CT","09","009","345400","6",865,865,831,729,39,3,49,0,1,10,34,28,4,0,1,0,0,1,"total","150","090093454006","Block Group 6, Census Tract 3454, New Haven County, Connecticut","CT",882,882,0,38,16,0,29,0,799,0.0393063583815029,0.157225433526012,0.0450867052023121,0.0430839002267574,0.0941043083900227,"15000US090093454006"
"2089",-73.1075161,41.409035,"CT","09","009","346101","1",2261,2261,2205,2140,9,4,29,2,0,21,56,43,7,0,0,0,3,3,"total","150","090093461011","Block Group 1, Census Tract 3461.01, New Haven County, Connecticut","CT",2132,2120,64,0,0,0,12,0,2044,0.0247678018575851,0.053516143299425,0.00398053958425475,0.030188679245283,0.0358490566037736,"15000US090093461011"
"2090",-73.0970125,41.4527802,"CT","09","009","346101","2",2619,2619,2511,2420,17,3,31,1,10,29,108,85,2,0,0,0,15,6,"total","150","090093461012","Block Group 2, Census Tract 3461.01, New Haven County, Connecticut","CT",2785,2785,206,62,126,0,35,0,2356,0.0412371134020619,0.0759831996945399,0.00649102710958381,0.096229802513465,0.154039497307002,"15000US090093461012"
"2091",-73.1455416,41.3833209,"CT","09","009","346101","3",1794,1794,1710,1638,28,1,29,0,1,13,84,66,1,0,0,0,13,4,"total","150","090093461013","Block Group 3, Census Tract 3461.01, New Haven County, Connecticut","CT",1806,1806,22,41,0,0,16,0,1727,0.0468227424749164,0.0869565217391304,0.0156075808249721,0.0348837209302326,0.0437430786267996,"15000US090093461013"
"2092",-73.1726618,41.4187004,"CT","09","009","346102","1",2887,2887,2762,2632,33,3,56,0,3,35,125,95,0,0,0,0,19,11,"total","150","090093461021","Block Group 1, Census Tract 3461.02, New Haven County, Connecticut","CT",2808,2808,0,74,76,8,132,14,2504,0.0432975406996883,0.088326983027364,0.0114305507447177,0.0263532763532764,0.108262108262108,"15000US090093461021"
"2093",-73.1324956,41.4566309,"CT","09","009","346102","2",3122,3122,3027,2915,47,2,50,0,3,10,95,72,1,0,0,0,15,7,"total","150","090093461022","Block Group 2, Census Tract 3461.02, New Haven County, Connecticut","CT",3071,3062,19,84,9,17,0,0,2933,0.0304292120435618,0.0663036515054452,0.0150544522741832,0.0336381450032658,0.0421293272370999,"15000US090093461022"
"2094",-72.9543059,41.4759498,"CT","09","009","347100","1",1690,1690,1648,1570,28,3,17,0,8,22,42,37,0,0,0,0,4,1,"total","150","090093471001","Block Group 1, Census Tract 3471, New Haven County, Connecticut","CT",1603,1603,6,38,37,6,0,0,1516,0.0248520710059172,0.0710059171597633,0.0165680473372781,0.0274485339987523,0.0542732376793512,"15000US090093471001"
"2095",-72.9621194,41.5122224,"CT","09","009","347100","2",2879,2879,2807,2687,56,0,33,0,4,27,72,59,1,0,0,0,11,1,"total","150","090093471002","Block Group 2, Census Tract 3471, New Haven County, Connecticut","CT",3038,2882,60,14,12,0,75,65,2656,0.0250086835706843,0.066689822855158,0.0194511983327544,0.025676613462873,0.0784177654406662,"15000US090093471002"
"2096",-72.9870231,41.5244422,"CT","09","009","347100","3",958,958,894,843,39,1,6,0,0,5,64,45,0,0,0,0,14,5,"total","150","090093471003","Block Group 3, Census Tract 3471, New Haven County, Connecticut","CT",758,758,0,0,16,55,68,0,619,0.0668058455114822,0.120041753653445,0.0407098121085595,0,0.183377308707124,"15000US090093471003"
"2097",-73.0001145,41.5101074,"CT","09","009","347200","1",1204,1204,1161,1114,23,3,4,0,2,15,43,25,0,0,0,0,11,7,"total","150","090093472001","Block Group 1, Census Tract 3472, New Haven County, Connecticut","CT",899,899,46,9,1,79,35,11,718,0.0357142857142857,0.0747508305647841,0.0191029900332226,0.0611790878754171,0.201334816462736,"15000US090093472001"
"2098",-72.9998571,41.4901461,"CT","09","009","347200","2",2674,2674,2583,2526,29,4,13,0,0,11,91,58,1,1,0,0,19,12,"total","150","090093472002","Block Group 2, Census Tract 3472, New Haven County, Connecticut","CT",3152,3096,46,80,107,59,82,0,2722,0.0340314136125654,0.0553477935676889,0.0108451757666417,0.0406976744186047,0.120801033591731,"15000US090093472002"
"2099",-73.2625752,41.4506847,"CT","09","009","348111","1",1002,1002,960,927,2,5,13,0,2,11,42,36,0,1,0,0,3,2,"total","150","090093481111","Block Group 1, Census Tract 3481.11, New Haven County, Connecticut","CT",978,978,0,0,183,17,11,17,750,0.0419161676646707,0.0748502994011976,0.00199600798403194,0,0.233128834355828,"15000US090093481111"
"2100",-73.2909469,41.4892201,"CT","09","009","348111","2",1900,1900,1865,1770,30,0,49,0,2,14,35,29,2,0,0,0,2,2,"total","150","090093481112","Block Group 2, Census Tract 3481.11, New Haven County, Connecticut","CT",2008,1781,322,98,19,18,5,0,1319,0.0184210526315789,0.068421052631579,0.0157894736842105,0.235822571588995,0.259404828747894,"15000US090093481112"
"2101",-73.174067,41.4791259,"CT","09","009","348122","1",1442,1442,1389,1342,12,0,22,0,0,13,53,49,2,0,0,0,0,2,"total","150","090093481221","Block Group 1, Census Tract 3481.22, New Haven County, Connecticut","CT",1774,1774,0,0,0,15,273,30,1456,0.036754507628294,0.0693481276005548,0.00832177531206657,0,0.179255918827508,"15000US090093481221"
"2102",-73.1874271,41.4976933,"CT","09","009","348122","2",2907,2907,2821,2645,41,0,81,0,4,50,86,65,0,0,0,0,10,11,"total","150","090093481222","Block Group 2, Census Tract 3481.22, New Haven County, Connecticut","CT",2796,2637,260,0,0,10,50,16,2301,0.0295837633298934,0.0901272789817681,0.0141038871689026,0.0985968904057641,0.127417519908987,"15000US090093481222"
"2103",-73.2157617,41.4339435,"CT","09","009","348123","1",1673,1673,1612,1533,4,2,52,0,1,20,61,39,0,0,0,0,8,14,"total","150","090093481231","Block Group 1, Census Tract 3481.23, New Haven County, Connecticut","CT",1589,1575,98,54,12,0,74,0,1337,0.0364614465032875,0.0836820083682008,0.00239091452480574,0.0965079365079365,0.151111111111111,"15000US090093481231"
"2104",-73.2100946,41.4522857,"CT","09","009","348123","2",1635,1635,1581,1491,11,2,65,0,1,11,54,36,1,0,0,0,13,4,"total","150","090093481232","Block Group 2, Census Tract 3481.23, New Haven County, Connecticut","CT",1872,1847,0,94,144,38,0,75,1496,0.0330275229357798,0.0880733944954128,0.00672782874617737,0.0508933405522469,0.190037899296156,"15000US090093481232"
"2105",-73.1843417,41.4565915,"CT","09","009","348123","3",2431,2431,2373,2268,10,0,61,2,7,25,58,48,0,2,0,0,1,7,"total","150","090093481233","Block Group 3, Census Tract 3481.23, New Haven County, Connecticut","CT",2077,2077,0,35,2,0,0,33,2007,0.0238584944467297,0.0670505964623612,0.00411353352529823,0.0168512277323062,0.0337024554646124,"15000US090093481233"
"2106",-73.22377,41.4913617,"CT","09","009","348124","1",650,650,638,627,8,0,1,0,2,0,12,12,0,0,0,0,0,0,"total","150","090093481241","Block Group 1, Census Tract 3481.24, New Haven County, Connecticut","CT",557,557,0,14,132,28,50,0,333,0.0184615384615385,0.0353846153846154,0.0123076923076923,0.0251346499102334,0.402154398563734,"15000US090093481241"
"2107",-73.2300815,41.476862,"CT","09","009","348124","2",1680,1680,1645,1585,7,0,35,2,1,15,35,21,0,3,0,0,4,7,"total","150","090093481242","Block Group 2, Census Tract 3481.24, New Haven County, Connecticut","CT",1786,1609,26,43,16,90,117,43,1274,0.0208333333333333,0.056547619047619,0.00416666666666667,0.0428837787445618,0.208203853325047,"15000US090093481242"
"2108",-73.2277899,41.4864643,"CT","09","009","348125","1",435,435,428,425,2,0,0,0,0,1,7,7,0,0,0,0,0,0,"total","150","090093481251","Block Group 1, Census Tract 3481.25, New Haven County, Connecticut","CT",450,450,0,22,28,45,42,0,313,0.0160919540229885,0.0229885057471264,0.00459770114942529,0.0488888888888889,0.304444444444444,"15000US090093481251"
"2109",-73.2525828,41.4892645,"CT","09","009","348125","2",4149,4149,4069,3849,29,6,152,0,5,28,80,67,5,0,0,0,8,0,"total","150","090093481252","Block Group 2, Census Tract 3481.25, New Haven County, Connecticut","CT",3954,3920,67,102,140,155,182,233,3041,0.0192817546396722,0.0723065798987708,0.00698963605688118,0.0431122448979592,0.224234693877551,"15000US090093481252"
"2110",-73.0368148,41.5574827,"CT","09","009","350100","1",1376,1376,621,288,315,11,0,0,1,6,755,378,44,3,0,0,290,40,"total","150","090093501001","Block Group 1, Census Tract 3501, New Haven County, Connecticut","CT",967,823,142,362,74,27,24,0,194,0.548691860465116,0.790697674418605,0.228924418604651,0.612393681652491,0.764277035236938,"15000US090093501001"
"2111",-73.042345,41.5545983,"CT","09","009","350100","2",947,947,435,225,120,7,61,0,10,12,512,207,49,5,0,1,223,27,"total","150","090093501002","Block Group 2, Census Tract 3501, New Haven County, Connecticut","CT",837,829,138,344,18,0,83,0,246,0.54065469904963,0.762407602956705,0.126715945089757,0.581423401688782,0.703256936067551,"15000US090093501002"
"2112",-73.0415061,41.5578008,"CT","09","009","350100","3",1346,1346,619,337,220,1,30,1,5,25,727,300,65,4,1,0,329,28,"total","150","090093501003","Block Group 3, Census Tract 3501, New Haven County, Connecticut","CT",1186,1034,340,330,111,99,45,0,109,0.540118870728083,0.74962852897474,0.163447251114413,0.647969052224371,0.89458413926499,"15000US090093501003"
"2113",-73.0433616,41.5599825,"CT","09","009","350100","4",1183,1183,541,203,284,4,14,0,1,35,642,205,48,13,5,0,310,61,"total","150","090093501004","Block Group 4, Census Tract 3501, New Haven County, Connecticut","CT",893,893,126,336,0,66,53,70,242,0.54268808114962,0.828402366863905,0.240067624683009,0.517357222844345,0.729003359462486,"15000US090093501004"
"2114",-73.0310747,41.5674593,"CT","09","009","350200","1",989,989,542,129,375,4,4,0,4,26,447,157,32,11,1,0,214,32,"total","150","090093502001","Block Group 1, Census Tract 3502, New Haven County, Connecticut","CT",1067,1057,171,103,127,69,180,28,379,0.451971688574317,0.869565217391304,0.379170879676441,0.25922421948912,0.641438032166509,"15000US090093502001"
"2115",-73.0334573,41.5638974,"CT","09","009","350200","2",670,670,267,42,208,2,0,0,2,13,403,123,28,3,0,3,230,16,"total","150","090093502002","Block Group 2, Census Tract 3502, New Haven County, Connecticut","CT",486,486,146,92,109,0,1,69,69,0.601492537313433,0.937313432835821,0.31044776119403,0.489711934156379,0.858024691358025,"15000US090093502002"
"2116",-73.0371839,41.5627023,"CT","09","009","350200","3",944,944,439,57,340,6,8,0,3,25,505,176,49,2,1,0,244,33,"total","150","090093502003","Block Group 3, Census Tract 3502, New Haven County, Connecticut","CT",726,706,142,209,29,0,46,91,189,0.534957627118644,0.939618644067797,0.360169491525424,0.497167138810198,0.732294617563739,"15000US090093502003"
"2117",-73.0356017,41.5664889,"CT","09","009","350200","4",752,752,454,170,253,3,6,1,3,18,298,98,21,5,1,0,150,23,"total","150","090093502004","Block Group 4, Census Tract 3502, New Haven County, Connecticut","CT",678,678,209,70,54,69,39,16,221,0.396276595744681,0.773936170212766,0.336436170212766,0.411504424778761,0.674041297935103,"15000US090093502004"
"2118",-73.0259809,41.5643674,"CT","09","009","350300","1",590,590,298,78,200,0,0,0,7,13,292,68,34,0,0,0,179,11,"total","150","090093503001","Block Group 1, Census Tract 3503, New Haven County, Connecticut","CT",699,685,102,83,96,53,59,34,258,0.494915254237288,0.867796610169492,0.338983050847458,0.27007299270073,0.623357664233577,"15000US090093503001"
"2119",-73.0271303,41.562316,"CT","09","009","350300","2",493,493,256,43,186,0,0,0,0,27,237,104,15,0,0,0,103,15,"total","150","090093503002","Block Group 2, Census Tract 3503, New Haven County, Connecticut","CT",623,623,35,326,25,44,36,0,157,0.480730223123732,0.912778904665314,0.377281947261663,0.579454253611557,0.747993579454254,"15000US090093503002"
"2120",-73.0292345,41.5604826,"CT","09","009","350300","3",886,886,476,53,380,3,0,0,14,26,410,155,24,6,0,0,198,27,"total","150","090093503003","Block Group 3, Census Tract 3503, New Haven County, Connecticut","CT",823,823,205,167,196,36,33,0,186,0.4627539503386,0.940180586907449,0.428893905191874,0.452004860267315,0.773997569866343,"15000US090093503003"
"2121",-73.0311217,41.5589243,"CT","09","009","350400","1",621,621,341,42,253,6,0,0,7,33,280,95,29,3,0,0,131,22,"total","150","090093504001","Block Group 1, Census Tract 3504, New Haven County, Connecticut","CT",451,451,45,157,0,0,51,15,183,0.450885668276973,0.932367149758454,0.407407407407407,0.447893569844789,0.594235033259424,"15000US090093504001"
"2122",-73.027819,41.5566989,"CT","09","009","350400","2",1330,1330,591,144,390,4,6,2,7,38,739,274,54,7,0,0,354,50,"total","150","090093504002","Block Group 2, Census Tract 3504, New Haven County, Connecticut","CT",1517,1517,357,295,230,17,299,0,319,0.555639097744361,0.891729323308271,0.293233082706767,0.429795649307844,0.789716545814107,"15000US090093504002"
"2123",-73.0323531,41.5546809,"CT","09","009","350400","3",536,536,252,73,168,2,1,0,8,0,284,88,14,3,0,0,159,20,"total","150","090093504003","Block Group 3, Census Tract 3504, New Haven County, Connecticut","CT",614,570,126,61,55,142,27,9,150,0.529850746268657,0.863805970149254,0.313432835820896,0.328070175438597,0.736842105263158,"15000US090093504003"
"2124",-73.0316754,41.547324,"CT","09","009","350500","1",1623,1623,575,289,157,3,29,2,56,39,1048,471,21,3,0,1,471,81,"total","150","090093505001","Block Group 1, Census Tract 3505, New Haven County, Connecticut","CT",1870,1870,541,457,116,159,138,0,459,0.645717806531115,0.821934688847813,0.0967344423906346,0.533689839572193,0.754545454545455,"15000US090093505001"
"2125",-73.0377019,41.5486609,"CT","09","009","350500","2",875,875,322,95,88,0,55,0,55,29,553,236,48,5,0,0,196,68,"total","150","090093505002","Block Group 2, Census Tract 3505, New Haven County, Connecticut","CT",892,892,190,347,50,41,21,13,230,0.632,0.891428571428571,0.100571428571429,0.602017937219731,0.742152466367713,"15000US090093505002"
"2126",-73.0433656,41.5670767,"CT","09","009","350800","1",1786,1786,1164,749,345,6,8,0,15,41,622,224,45,6,1,0,304,42,"total","150","090093508001","Block Group 1, Census Tract 3508, New Haven County, Connecticut","CT",1639,1637,4,122,171,196,52,8,1084,0.348264277715566,0.580627099664054,0.193169092945129,0.0769700671960904,0.337813072693952,"15000US090093508001"
"2127",-73.0475587,41.5614231,"CT","09","009","350800","2",1387,1387,743,403,278,3,11,0,12,36,644,224,48,6,0,0,333,33,"total","150","090093508002","Block Group 2, Census Tract 3508, New Haven County, Connecticut","CT",1151,1095,220,80,88,6,232,0,469,0.464311463590483,0.709444844989185,0.200432588320115,0.273972602739726,0.571689497716895,"15000US090093508002"
"2128",-73.0468438,41.5633056,"CT","09","009","350800","3",684,684,319,123,161,2,6,0,6,21,365,144,40,2,3,0,166,10,"total","150","090093508003","Block Group 3, Census Tract 3508, New Haven County, Connecticut","CT",427,427,198,41,0,0,0,0,188,0.533625730994152,0.820175438596491,0.235380116959064,0.559718969555035,0.559718969555035,"15000US090093508003"
"2129",-73.0489656,41.5663982,"CT","09","009","350800","4",2141,2141,1172,437,602,1,32,0,29,71,969,358,78,4,0,0,458,71,"total","150","090093508004","Block Group 4, Census Tract 3508, New Haven County, Connecticut","CT",2265,2177,488,509,191,62,208,0,719,0.452592246613732,0.795889771134984,0.281177020084073,0.457969683050069,0.669728984841525,"15000US090093508004"
"2130",-73.0436626,41.5766559,"CT","09","009","350900","1",1207,1207,892,526,291,6,13,0,23,33,315,131,27,4,0,0,113,40,"total","150","090093509001","Block Group 1, Census Tract 3509, New Haven County, Connecticut","CT",1409,1398,141,0,89,7,0,0,1161,0.260977630488815,0.564208782104391,0.24109362054681,0.100858369098712,0.169527896995708,"15000US090093509001"
"2131",-73.0478033,41.5745241,"CT","09","009","350900","2",780,780,645,383,221,1,7,0,17,16,135,61,24,1,0,0,42,7,"total","150","090093509002","Block Group 2, Census Tract 3509, New Haven County, Connecticut","CT",990,990,120,73,0,0,34,12,751,0.173076923076923,0.508974358974359,0.283333333333333,0.194949494949495,0.241414141414141,"15000US090093509002"
"2132",-73.0369586,41.5798443,"CT","09","009","351000","1",1128,1128,804,532,217,1,25,0,4,25,324,147,28,5,1,2,118,23,"total","150","090093510001","Block Group 1, Census Tract 3510, New Haven County, Connecticut","CT",972,972,2,76,177,32,148,15,522,0.287234042553192,0.528368794326241,0.192375886524823,0.0802469135802469,0.462962962962963,"15000US090093510001"
"2133",-73.0390846,41.5704911,"CT","09","009","351000","2",950,950,654,388,195,1,26,2,17,25,296,126,40,6,0,0,102,22,"total","150","090093510002","Block Group 2, Census Tract 3510, New Haven County, Connecticut","CT",1163,1163,203,120,33,14,0,50,743,0.311578947368421,0.591578947368421,0.205263157894737,0.277730008598452,0.361134995700774,"15000US090093510002"
"2134",-73.0302509,41.5729685,"CT","09","009","351000","3",1600,1600,918,465,381,3,13,1,15,40,682,297,64,0,0,0,272,49,"total","150","090093510003","Block Group 3, Census Tract 3510, New Haven County, Connecticut","CT",2193,2193,424,650,223,9,67,67,753,0.42625,0.709375,0.238125,0.489740082079343,0.656634746922025,"15000US090093510003"
"2135",-73.0136338,41.5799431,"CT","09","009","351100","1",2496,2496,1802,771,907,7,47,0,10,60,694,258,57,4,0,0,303,72,"total","150","090093511001","Block Group 1, Census Tract 3511, New Haven County, Connecticut","CT",2654,2654,103,331,123,233,429,26,1409,0.278044871794872,0.691105769230769,0.36338141025641,0.163526752072344,0.469103240391861,"15000US090093511001"
"2136",-73.010725,41.5684001,"CT","09","009","351100","2",1432,1432,1107,558,441,5,39,0,19,45,325,137,40,0,0,0,131,17,"total","150","090093511002","Block Group 2, Census Tract 3511, New Haven County, Connecticut","CT",1468,1468,120,161,43,180,144,17,803,0.22695530726257,0.610335195530726,0.307960893854749,0.19141689373297,0.45299727520436,"15000US090093511002"
"2137",-73.0180892,41.5580134,"CT","09","009","351200","1",1984,1984,1093,326,676,2,18,0,32,39,891,443,61,13,2,1,321,50,"total","150","090093512001","Block Group 1, Census Tract 3512, New Haven County, Connecticut","CT",1784,1784,362,327,59,32,112,104,788,0.449092741935484,0.835685483870968,0.340725806451613,0.386210762331839,0.55829596412556,"15000US090093512001"
"2138",-73.0250005,41.55476,"CT","09","009","351200","2",1148,1148,581,242,293,1,3,0,13,29,567,170,40,9,0,0,299,49,"total","150","090093512002","Block Group 2, Census Tract 3512, New Haven County, Connecticut","CT",977,896,211,95,55,83,109,55,288,0.49390243902439,0.789198606271777,0.255226480836237,0.341517857142857,0.678571428571429,"15000US090093512002"
"2139",-73.0256984,41.5501988,"CT","09","009","351200","3",730,730,375,190,127,2,18,0,18,20,355,177,17,0,1,0,137,23,"total","150","090093512003","Block Group 3, Census Tract 3512, New Haven County, Connecticut","CT",897,879,244,157,133,77,14,0,254,0.486301369863014,0.73972602739726,0.173972602739726,0.456200227531286,0.71103526734926,"15000US090093512003"
"2140",-73.0129119,41.5531055,"CT","09","009","351300","1",1135,1135,818,604,140,4,34,0,18,18,317,136,15,1,1,0,144,20,"total","150","090093513001","Block Group 1, Census Tract 3513, New Haven County, Connecticut","CT",1273,1273,63,103,78,35,103,214,677,0.279295154185022,0.46784140969163,0.123348017621145,0.130400628436764,0.468185388845247,"15000US090093513001"
"2141",-73.0083812,41.5582432,"CT","09","009","351300","2",1324,1324,1022,779,145,9,40,0,33,16,302,160,20,1,2,2,97,20,"total","150","090093513002","Block Group 2, Census Tract 3513, New Haven County, Connecticut","CT",1560,1560,80,0,35,15,45,81,1304,0.22809667673716,0.411631419939577,0.109516616314199,0.0512820512820513,0.164102564102564,"15000US090093513002"
"2142",-73.0102552,41.5485739,"CT","09","009","351300","3",1020,1020,675,408,209,0,16,0,7,35,345,119,15,4,0,0,187,20,"total","150","090093513003","Block Group 3, Census Tract 3513, New Haven County, Connecticut","CT",1310,1310,69,56,0,0,168,0,1017,0.338235294117647,0.6,0.204901960784314,0.0954198473282443,0.223664122137405,"15000US090093513003"
"2143",-73.0191441,41.5433184,"CT","09","009","351300","4",630,630,462,316,118,6,4,0,2,16,168,53,21,0,0,0,76,18,"total","150","090093513004","Block Group 4, Census Tract 3513, New Haven County, Connecticut","CT",819,809,130,0,0,0,0,11,668,0.266666666666667,0.498412698412698,0.187301587301587,0.160692212608158,0.174289245982695,"15000US090093513004"
"2144",-73.0161626,41.5476951,"CT","09","009","351300","5",1426,1426,834,491,246,7,38,0,8,44,592,232,41,9,0,0,267,43,"total","150","090093513005","Block Group 5, Census Tract 3513, New Haven County, Connecticut","CT",969,969,63,225,91,55,207,0,328,0.415147265077139,0.655680224403927,0.172510518934081,0.297213622291022,0.661506707946336,"15000US090093513005"
"2145",-73.0353872,41.5414799,"CT","09","009","351400","1",1400,1400,464,183,159,6,13,0,63,40,936,377,55,5,3,0,439,57,"total","150","090093514001","Block Group 1, Census Tract 3514, New Haven County, Connecticut","CT",1131,1131,288,131,65,223,151,0,273,0.668571428571429,0.869285714285714,0.113571428571429,0.370468611847922,0.758620689655172,"15000US090093514001"
"2146",-73.031136,41.5406277,"CT","09","009","351400","2",1369,1369,594,324,146,3,19,0,65,37,775,330,64,3,0,0,341,37,"total","150","090093514002","Block Group 2, Census Tract 3514, New Haven County, Connecticut","CT",947,947,46,152,122,106,65,58,398,0.566106647187728,0.763330898466034,0.106647187728269,0.209081309398099,0.579725448785639,"15000US090093514002"
"2147",-73.0237058,41.5392331,"CT","09","009","351400","3",1583,1583,1122,655,351,9,51,0,12,44,461,247,22,3,0,0,160,29,"total","150","090093514003","Block Group 3, Census Tract 3514, New Haven County, Connecticut","CT",1663,1663,255,114,228,139,95,87,745,0.291219204042956,0.586228679722047,0.221730890713835,0.221888153938665,0.55201443174985,"15000US090093514003"
"2148",-73.0314868,41.535825,"CT","09","009","351500","1",1178,1178,769,545,121,1,27,0,47,28,409,184,19,0,0,0,186,20,"total","150","090093515001","Block Group 1, Census Tract 3515, New Haven County, Connecticut","CT",1646,1624,142,46,324,21,19,0,1072,0.347198641765705,0.537351443123939,0.102716468590832,0.11576354679803,0.339901477832512,"15000US090093515001"
"2149",-73.0285998,41.5317653,"CT","09","009","351500","2",1446,1446,1033,789,165,6,16,2,33,22,413,159,13,0,3,0,201,37,"total","150","090093515002","Block Group 2, Census Tract 3515, New Haven County, Connecticut","CT",1440,1440,155,56,54,281,23,22,849,0.285615491009682,0.454356846473029,0.114107883817427,0.146527777777778,0.410416666666667,"15000US090093515002"
"2150",-73.0344747,41.5282144,"CT","09","009","351500","3",817,817,624,472,66,1,17,0,38,30,193,78,19,3,0,0,80,13,"total","150","090093515003","Block Group 3, Census Tract 3515, New Haven County, Connecticut","CT",830,830,0,61,32,0,19,0,718,0.236230110159119,0.422276621787026,0.0807833537331701,0.0734939759036145,0.134939759036145,"15000US090093515003"
"2151",-73.0355789,41.5213059,"CT","09","009","351500","4",1474,1474,1076,766,245,1,15,0,8,41,398,193,24,8,0,0,134,39,"total","150","090093515004","Block Group 4, Census Tract 3515, New Haven County, Connecticut","CT",1450,1435,53,193,187,1,72,50,879,0.270013568521031,0.480325644504749,0.166214382632293,0.171428571428571,0.387456445993031,"15000US090093515004"
"2152",-73.0540726,41.5474844,"CT","09","009","351601","1",1077,1077,773,590,126,0,19,0,11,27,304,155,23,16,2,0,87,21,"total","150","090093516011","Block Group 1, Census Tract 3516.01, New Haven County, Connecticut","CT",1117,1091,339,152,34,34,97,8,427,0.282265552460539,0.452181987000928,0.116991643454039,0.450045829514207,0.608615948670944,"15000US090093516011"
"2153",-73.0511974,41.5400198,"CT","09","009","351601","2",809,809,631,562,43,5,2,0,8,11,178,74,12,2,0,0,87,3,"total","150","090093516012","Block Group 2, Census Tract 3516.01, New Haven County, Connecticut","CT",1180,1151,12,231,15,6,29,29,829,0.220024721878863,0.305315203955501,0.0531520395550062,0.211120764552563,0.279756733275413,"15000US090093516012"
"2154",-73.0484759,41.5365741,"CT","09","009","351601","3",735,735,570,461,76,0,1,0,9,23,165,83,27,0,0,0,46,9,"total","150","090093516013","Block Group 3, Census Tract 3516.01, New Haven County, Connecticut","CT",575,575,71,22,30,0,67,8,377,0.224489795918367,0.372789115646258,0.103401360544218,0.161739130434783,0.344347826086957,"15000US090093516013"
"2155",-73.0469049,41.5323425,"CT","09","009","351601","4",660,660,595,493,60,4,8,0,9,21,65,29,14,0,0,0,19,3,"total","150","090093516014","Block Group 4, Census Tract 3516.01, New Haven County, Connecticut","CT",679,679,8,19,0,50,65,61,476,0.0984848484848485,0.253030303030303,0.0909090909090909,0.0397643593519882,0.298969072164948,"15000US090093516014"
"2156",-73.0622558,41.5418225,"CT","09","009","351602","1",1405,1405,1246,1161,55,0,13,1,3,13,159,103,0,1,0,0,47,8,"total","150","090093516021","Block Group 1, Census Tract 3516.02, New Haven County, Connecticut","CT",1428,1428,16,46,0,39,24,30,1273,0.113167259786477,0.173665480427046,0.0391459074733096,0.0434173669467787,0.108543417366947,"15000US090093516021"
"2157",-73.0576725,41.5367201,"CT","09","009","351602","2",1828,1828,1551,1246,190,0,57,3,23,32,277,119,4,5,0,0,134,15,"total","150","090093516022","Block Group 2, Census Tract 3516.02, New Haven County, Connecticut","CT",1888,1791,245,196,41,29,49,12,1219,0.151531728665208,0.318380743982495,0.103938730853392,0.246231155778894,0.319374651032942,"15000US090093516022"
"2158",-73.0550492,41.5320465,"CT","09","009","351602","3",691,691,622,554,41,2,13,1,2,9,69,33,2,0,0,0,22,12,"total","150","090093516023","Block Group 3, Census Tract 3516.02, New Haven County, Connecticut","CT",544,544,0,46,0,9,23,8,458,0.0998552821997106,0.198263386396527,0.0593342981186686,0.0845588235294118,0.158088235294118,"15000US090093516023"
"2159",-73.0556966,41.5255774,"CT","09","009","351602","4",2297,2297,2090,1878,118,7,48,0,11,28,207,125,7,2,0,0,68,5,"total","150","090093516024","Block Group 4, Census Tract 3516.02, New Haven County, Connecticut","CT",2351,2351,71,34,0,98,110,0,2038,0.0901175446234218,0.182411841532434,0.0513713539399216,0.044661846022969,0.133134836239898,"15000US090093516024"
"2160",-73.049647,41.5476689,"CT","09","009","351700","1",898,898,525,273,182,6,5,1,13,45,373,186,10,5,1,0,156,15,"total","150","090093517001","Block Group 1, Census Tract 3517, New Haven County, Connecticut","CT",1197,1197,371,173,56,81,226,0,290,0.415367483296214,0.695991091314031,0.202672605790646,0.454469507101086,0.757727652464495,"15000US090093517001"
"2161",-73.0470106,41.5425975,"CT","09","009","351700","2",1819,1819,1011,529,381,17,7,1,13,63,808,314,60,13,1,0,357,63,"total","150","090093517002","Block Group 2, Census Tract 3517, New Haven County, Connecticut","CT",2014,2014,373,420,134,26,70,41,950,0.444200109950522,0.709180868609126,0.209455744914788,0.393743793445879,0.528301886792453,"15000US090093517002"
"2162",-73.0580171,41.5548405,"CT","09","009","351800","1",1463,1463,996,663,226,17,39,0,11,40,467,219,34,10,1,0,167,36,"total","150","090093518001","Block Group 1, Census Tract 3518, New Haven County, Connecticut","CT",968,968,47,94,75,171,39,38,504,0.319207108680793,0.546821599453178,0.154477101845523,0.145661157024793,0.479338842975207,"15000US090093518001"
